,user,item,time,rate
173,210,3205,4,1
174,210,3193,4,1
175,210,3754,4,1
176,210,3755,4,1
177,210,3756,4,1
178,210,1814,4,1
179,210,4474,4,1
180,210,4412,4,1
181,210,1698,4,1
182,210,4335,4,1
183,210,4265,4,1
184,1718,861,4,1
185,1283,636,4,1
186,210,2130,4,1
187,210,1748,4,1
188,210,3988,4,1
189,210,3980,4,1
190,1718,802,4,1
191,210,3935,4,1
192,1718,795,4,1
193,210,3793,4,1
194,210,1812,4,1
195,210,3989,4,1
196,210,1697,4,1
197,210,3002,4,1
198,210,2918,4,1
199,210,2474,4,1
200,210,2169,4,1
201,210,2414,4,1
202,1283,387,4,1
203,210,2170,4,1
204,210,2298,4,1
205,210,2285,4,1
206,210,2282,4,1
207,210,2230,4,1
208,210,2229,4,1
209,210,2226,4,1
210,210,2222,4,1
211,210,2194,4,1
212,210,2219,4,1
213,210,2216,4,1
214,210,2487,4,1
215,210,2525,4,1
216,210,2526,4,1
217,210,2527,4,1
218,210,2153,4,1
219,210,2912,4,1
220,210,2811,4,1
221,210,2807,4,1
222,210,2804,4,1
223,210,2803,4,1
224,401,4747,4,1
225,1283,534,4,1
226,1283,512,4,1
227,401,2222,4,1
228,210,2789,4,1
229,401,3305,4,1
230,401,3113,4,1
231,210,2732,4,1
232,210,2672,4,1
233,210,2583,4,1
234,1283,389,4,1
235,210,4540,4,1
236,210,1693,4,1
237,1283,696,4,1
238,1283,997,4,1
239,210,7137,4,1
240,210,7125,4,1
241,210,7110,4,1
242,210,7084,4,1
243,210,7082,4,1
244,1283,984,4,1
245,360,5102,4,1
246,210,1520,4,1
247,210,6718,4,1
248,210,6527,4,1
249,210,1526,4,1
250,401,2216,4,1
251,210,6319,4,1
252,401,5414,4,1
253,210,1379,4,1
254,360,5097,4,1
255,210,1358,4,1
256,1718,1104,4,1
257,1718,1535,4,1
258,210,1125,4,1
259,1283,1251,4,1
260,210,7467,4,1
261,1283,365,4,1
262,1283,1114,4,1
263,1718,1379,4,1
264,210,6253,4,1
265,210,1176,4,1
266,210,1295,4,1
267,401,5419,4,1
268,210,7310,4,1
269,210,7249,4,1
270,1283,378,4,1
271,210,7228,4,1
272,1718,1286,4,1
273,210,1281,4,1
274,1283,865,4,1
275,210,1615,4,1
276,401,5413,4,1
277,210,1683,4,1
278,210,1684,4,1
279,210,5020,4,1
280,210,4969,4,1
281,1283,774,4,1
282,1283,381,4,1
283,210,4903,4,1
284,210,1681,4,1
285,210,4901,4,1
286,210,1686,4,1
287,210,1687,4,1
288,210,1688,4,1
289,1283,762,4,1
290,210,1691,4,1
291,210,4712,4,1
292,401,5412,4,1
293,210,4900,4,1
294,1283,7905,4,1
295,210,5370,4,1
296,210,1679,4,1
297,210,1618,4,1
298,210,5845,4,1
299,210,5835,4,1
300,210,5834,4,1
301,210,5832,4,1
302,210,5831,4,1
303,210,1640,4,1
304,1283,846,4,1
305,210,5640,4,1
306,210,5496,4,1
307,210,1647,4,1
308,210,1676,4,1
309,210,5413,4,1
310,210,1677,4,1
311,210,5379,4,1
312,210,5378,4,1
313,210,5539,4,1
314,1283,8315,4,1
315,210,2213,4,1
316,1283,8366,4,1
317,401,1614,4,1
318,210,55,4,1
319,1049,1690,4,1
320,555,845,4,1
321,1049,3474,4,1
322,1049,4113,4,1
323,1718,4427,4,1
324,1718,4433,4,1
325,210,48,4,1
326,555,843,4,1
327,1718,4533,4,1
328,210,30,4,1
329,555,839,4,1
330,1718,4715,4,1
331,555,838,4,1
332,1718,4788,4,1
333,555,833,4,1
334,210,18,4,1
335,1718,484,4,1
336,555,831,4,1
337,1492,3637,4,1
338,555,827,4,1
339,1718,488,4,1
340,1718,3797,4,1
341,1718,9989,4,1
342,1049,1647,4,1
343,555,854,4,1
344,401,163,4,1
345,555,3652,4,1
346,1718,3786,4,1
347,210,56,4,1
348,1718,313,4,1
349,555,3639,4,1
350,555,2907,4,1
351,1718,8810,4,1
352,555,1797,4,1
353,555,1787,4,1
354,555,1527,4,1
355,555,1245,4,1
356,1718,9393,4,1
357,1049,1327,4,1
358,555,1231,4,1
359,1049,1599,4,1
360,555,1223,4,1
361,555,1222,4,1
362,555,1215,4,1
363,555,1212,4,1
364,555,858,4,1
365,555,857,4,1
366,1718,9616,4,1
367,1718,9688,4,1
368,555,4252,4,1
369,555,825,4,1
370,1718,5334,4,1
371,685,365,4,1
372,401,394,4,1
373,685,405,4,1
374,1718,11835,4,1
375,685,5366,4,1
376,1718,11836,4,1
377,1718,6677,4,1
378,401,56,4,1
379,685,454,4,1
380,685,627,4,1
381,685,5061,4,1
382,685,3453,4,1
383,685,2449,4,1
384,685,1703,4,1
385,1718,5872,4,1
386,685,1332,4,1
387,401,48,4,1
388,685,1074,4,1
389,685,1069,4,1
390,685,1023,4,1
391,685,739,4,1
392,1718,5968,4,1
393,685,644,4,1
394,685,8086,4,1
395,401,1599,4,1
396,685,199,4,1
397,1718,7226,4,1
398,555,821,4,1
399,555,820,4,1
400,1718,5793,4,1
401,1718,10517,4,1
402,1718,10776,4,1
403,401,1014,4,1
404,555,627,4,1
405,555,468,4,1
406,555,158,4,1
407,1718,11549,4,1
408,1283,8341,4,1
409,1718,11831,4,1
410,1718,11832,4,1
411,1718,11833,4,1
412,1718,11834,4,1
413,1718,7949,4,1
414,401,96,4,1
415,1718,7708,4,1
416,401,654,4,1
417,685,168,4,1
418,1718,7273,4,1
419,1718,7229,4,1
420,401,778,4,1
421,685,190,4,1
422,401,984,4,1
423,555,3893,4,1
424,1718,174,4,1
425,401,809,4,1
426,1283,10205,4,1
427,210,163,4,1
428,210,162,4,1
429,210,157,4,1
430,401,534,4,1
431,210,143,4,1
432,210,132,4,1
433,210,126,4,1
434,210,97,4,1
435,210,96,4,1
436,360,859,4,1
437,1283,10206,4,1
438,1283,10207,4,1
439,210,95,4,1
440,210,93,4,1
441,210,92,4,1
442,210,88,4,1
443,210,82,4,1
444,1283,10210,4,1
445,1049,143,4,1
446,1013,5139,4,1
447,210,80,4,1
448,210,196,4,1
449,1283,10211,4,1
450,1718,562,4,1
451,210,207,4,1
452,1718,139,4,1
453,210,654,4,1
454,1283,8785,4,1
455,401,1636,4,1
456,1283,9102,4,1
457,210,635,4,1
458,1283,9640,4,1
459,210,560,4,1
460,401,902,4,1
461,360,2064,4,1
462,210,547,4,1
463,210,534,4,1
464,210,532,4,1
465,1283,9740,4,1
466,210,503,4,1
467,401,905,4,1
468,210,394,4,1
469,1718,3717,4,1
470,1283,10137,4,1
471,1283,10203,4,1
472,210,382,4,1
473,401,461,4,1
474,1283,10204,4,1
475,210,202,4,1
476,360,199,4,1
477,1718,6398,4,1
478,210,79,4,1
479,1049,979,4,1
480,1049,911,4,1
481,210,59,4,1
482,1283,10216,4,1
483,210,58,4,1
484,1049,394,4,1
485,1283,10212,4,1
486,1049,483,4,1
487,1718,49,4,1
488,1049,1010,4,1
489,1049,534,4,1
490,1283,12067,4,1
491,1049,536,4,1
492,1283,12460,4,1
493,1049,861,4,1
494,1049,653,4,1
495,1718,3729,4,1
496,1718,180,4,1
497,1049,773,4,1
498,1718,8951,4,1
499,1718,8984,4,1
500,401,973,4,1
501,401,95,4,1
502,210,64,4,1
503,210,78,4,1
504,210,72,4,1
505,1718,605,4,1
506,1049,194,4,1
507,1718,50,4,1
508,1049,382,4,1
509,1049,196,4,1
510,210,69,4,1
511,1013,5140,4,1
512,1049,381,4,1
513,1049,1122,4,1
514,210,65,4,1
515,1049,1011,4,1
516,360,136,4,1
517,1049,779,4,1
518,1105,483,5,1
519,1431,637,5,1
520,1431,1295,5,1
521,1431,1970,5,1
522,1431,817,5,1
523,1431,3326,5,1
524,1105,203,5,1
525,1431,1327,5,1
526,1740,382,5,1
527,1431,1649,5,1
528,1431,1624,5,1
529,1431,1661,5,1
530,949,8757,5,1
531,1105,549,5,1
532,1105,62,5,1
533,210,4800,5,1
534,1105,195,5,1
535,1431,1457,5,1
536,1431,1939,5,1
537,210,5227,5,1
538,1431,2487,5,1
539,1105,196,5,1
540,210,5405,5,1
541,1740,1372,5,1
542,1013,10544,5,1
543,1105,627,5,1
544,1431,859,5,1
545,210,7637,5,1
546,1295,3680,5,1
547,1295,1212,5,1
548,1295,1591,5,1
549,1295,1602,5,1
550,1295,1712,5,1
551,1295,1715,5,1
552,582,6735,5,1
553,582,6096,5,1
554,1295,1803,5,1
555,1295,2549,5,1
556,1700,2803,5,1
557,1295,3303,5,1
558,582,3973,5,1
559,582,3894,5,1
560,1295,4116,5,1
561,582,3885,5,1
562,582,2070,5,1
563,582,1244,5,1
564,582,857,5,1
565,582,827,5,1
566,1431,10022,5,1
567,1295,6810,5,1
568,1295,7821,5,1
569,1431,4715,5,1
570,1295,833,5,1
571,1295,826,5,1
572,1295,646,5,1
573,582,6737,5,1
574,1283,8141,5,1
575,1431,8228,5,1
576,210,500,5,1
577,1431,7923,5,1
578,1431,9321,5,1
579,1105,2051,5,1
580,1105,1470,5,1
581,1431,6935,5,1
582,1283,10214,5,1
583,1283,10215,5,1
584,1283,3472,5,1
585,1295,8858,5,1
586,1431,2961,5,1
587,1431,6934,5,1
588,1431,6634,5,1
589,1004,3462,5,1
590,1004,1168,5,1
591,1004,9,5,1
592,1740,2775,5,1
593,157,174,5,1
594,1295,359,5,1
595,1105,4912,5,1
596,1295,454,5,1
597,1740,4146,5,1
598,1431,162,5,1
599,1431,11004,5,1
600,1105,2944,5,1
601,210,8045,5,1
602,1431,224,5,1
603,1431,4050,5,1
604,1295,9385,5,1
605,1740,540,5,1
606,1462,4559,5,1
607,1105,654,5,1
608,1462,1138,5,1
609,1462,963,5,1
610,1431,210,5,1
611,1105,1008,5,1
612,1431,3839,5,1
613,1462,33,5,1
614,1462,7867,5,1
615,1462,29,5,1
616,1462,8255,5,1
617,1462,680,5,1
618,1431,130,5,1
619,1462,27,5,1
620,1105,629,5,1
621,1295,10255,5,1
622,1431,11851,5,1
623,1105,1274,5,1
624,1431,196,5,1
625,1462,10837,5,1
626,1431,2850,5,1
627,1105,1122,5,1
628,1462,8263,5,1
629,1105,1132,5,1
630,1283,167,6,1
631,1431,913,6,1
632,1464,2559,6,1
633,1283,162,6,1
634,1431,247,6,1
635,1431,294,6,1
636,210,1174,6,1
637,1431,1624,6,1
638,1431,253,6,1
639,1431,1681,6,1
640,1431,257,6,1
641,1283,128,6,1
642,1283,127,6,1
643,1431,263,6,1
644,1431,2968,6,1
645,210,769,6,1
646,1431,1333,6,1
647,1431,1599,6,1
648,1431,915,6,1
649,1431,1970,6,1
650,1431,2807,6,1
651,1431,221,6,1
652,210,925,6,1
653,1431,196,6,1
654,1431,199,6,1
655,210,1700,6,1
656,1431,2863,6,1
657,210,1524,6,1
658,1431,626,6,1
659,1464,3212,6,1
660,1431,506,6,1
661,1431,484,6,1
662,1431,461,6,1
663,210,1090,6,1
664,210,1998,6,1
665,1283,182,6,1
666,1431,2492,6,1
667,1431,789,6,1
668,1431,387,6,1
669,210,899,6,1
670,1283,233,6,1
671,1283,378,6,1
672,1431,2153,6,1
673,1431,2521,6,1
674,1431,2658,6,1
675,1431,887,6,1
676,1283,202,6,1
677,1431,892,6,1
678,1431,2750,6,1
679,1431,898,6,1
680,1431,762,6,1
681,1464,3153,6,1
682,210,6631,6,1
683,1431,61,6,1
684,1784,415,6,1
685,1283,4010,6,1
686,210,12037,6,1
687,1283,4341,6,1
688,1464,7213,6,1
689,1283,4712,6,1
690,1283,5008,6,1
691,1784,617,6,1
692,1431,7186,6,1
693,1784,235,6,1
694,1283,5369,6,1
695,1283,5699,6,1
696,1283,5796,6,1
697,1283,5825,6,1
698,1464,1788,6,1
699,1784,204,6,1
700,949,8757,6,1
701,1283,7546,6,1
702,1784,813,6,1
703,1283,3425,6,1
704,1283,2284,6,1
705,1431,5069,6,1
706,401,95,6,1
707,1784,1401,6,1
708,210,10562,6,1
709,1784,1292,6,1
710,1784,1256,6,1
711,1464,6735,6,1
712,1283,2922,6,1
713,1431,6392,6,1
714,1431,11831,6,1
715,1784,1248,6,1
716,1431,6934,6,1
717,210,11039,6,1
718,1784,1000,6,1
719,1464,6504,6,1
720,210,10824,6,1
721,210,9655,6,1
722,1784,191,6,1
723,1283,7691,6,1
724,1283,10209,6,1
725,1462,5484,6,1
726,1283,10211,6,1
727,1431,48,6,1
728,1283,10212,6,1
729,1462,4040,6,1
730,1462,1149,6,1
731,1464,1795,6,1
732,1431,150,6,1
733,1431,9911,6,1
734,1431,10740,6,1
735,1431,64,6,1
736,1462,18,6,1
737,1462,12,6,1
738,1462,9,6,1
739,1431,66,6,1
740,1462,1139,6,1
741,1784,160,6,1
742,1283,10207,6,1
743,1464,729,6,1
744,1431,8862,6,1
745,1784,152,6,1
746,1283,8366,6,1
747,1784,127,6,1
748,1464,8508,6,1
749,1784,62,6,1
750,1464,9968,6,1
751,401,48,6,1
752,1464,11388,6,1
753,1283,10205,6,1
754,1464,1025,6,1
755,1464,1006,6,1
756,1464,845,6,1
757,1464,841,6,1
758,1283,10206,6,1
759,1431,9459,6,1
760,1464,1099,6,1
761,210,9447,6,1
762,1283,3079,6,1
763,1784,6299,6,1
764,1283,1040,6,1
765,1283,774,6,1
766,1283,915,6,1
767,1464,3849,6,1
768,1431,3516,6,1
769,1784,6675,6,1
770,1784,7546,6,1
771,1784,7641,6,1
772,1784,8144,6,1
773,1464,3852,6,1
774,1464,3973,6,1
775,1464,3884,6,1
776,1784,5785,6,1
777,210,3459,6,1
778,1464,3885,6,1
779,1283,557,6,1
780,210,4109,6,1
781,401,4747,6,1
782,210,5347,6,1
783,1283,640,6,1
784,1464,3891,6,1
785,1431,3364,6,1
786,210,4798,6,1
787,210,4805,6,1
788,1464,3894,6,1
789,1784,8195,6,1
790,1431,3477,6,1
791,1784,5469,6,1
792,1464,1786,6,1
793,1283,1114,6,1
794,1784,10063,6,1
795,1283,384,6,1
796,1283,1739,6,1
797,1431,4540,6,1
798,1784,2267,6,1
799,1283,1681,6,1
800,210,7964,6,1
801,1431,3717,6,1
802,1784,8771,6,1
803,1283,1358,6,1
804,1431,4186,6,1
805,1283,512,6,1
806,1283,1618,6,1
807,1283,1251,6,1
808,1431,3951,6,1
809,1784,4543,6,1
810,1784,3953,6,1
811,210,7496,6,1
812,1431,3858,6,1
813,1431,232,7,1
814,1431,69,7,1
815,1431,203,7,1
816,1431,53,7,1
817,1431,1108,7,1
818,1431,1358,7,1
819,1784,9000,7,1
820,946,6344,7,1
821,1784,8771,7,1
822,1431,56,7,1
823,1431,277,7,1
824,946,665,7,1
825,1431,64,7,1
826,946,6353,7,1
827,1431,254,7,1
828,946,515,7,1
829,946,525,7,1
830,1431,48,7,1
831,1431,224,7,1
832,1431,1127,7,1
833,1784,2207,7,1
834,1431,621,7,1
835,946,534,7,1
836,1431,1941,7,1
837,1431,895,7,1
838,1784,5724,7,1
839,1431,886,7,1
840,1784,3181,7,1
841,1431,859,7,1
842,1431,851,7,1
843,1431,912,7,1
844,1431,817,7,1
845,1431,2215,7,1
846,1431,652,7,1
847,1431,2218,7,1
848,1431,2225,7,1
849,946,648,7,1
850,1431,649,7,1
851,946,10660,7,1
852,1784,2658,7,1
853,1431,294,7,1
854,946,562,7,1
855,1784,160,7,1
856,946,654,7,1
857,1431,343,7,1
858,1431,411,7,1
859,1431,417,7,1
860,946,8774,7,1
861,1431,438,7,1
862,946,649,7,1
863,1431,1835,7,1
864,1431,534,7,1
865,1431,635,7,1
866,1431,2376,7,1
867,1431,1008,7,1
868,1431,993,7,1
869,1431,2278,7,1
870,946,2456,7,1
871,1431,984,7,1
872,1784,62,7,1
873,1431,2909,7,1
874,946,512,7,1
875,946,1295,7,1
876,1431,6934,7,1
877,946,5629,7,1
878,1740,4270,7,1
879,1431,7160,7,1
880,1431,7226,7,1
881,1431,7303,7,1
882,1431,8229,7,1
883,1431,8235,7,1
884,1431,8434,7,1
885,1431,3113,7,1
886,946,6341,7,1
887,1431,5703,7,1
888,1431,8862,7,1
889,1542,48,7,1
890,1431,2962,7,1
891,1542,56,7,1
892,1542,67,7,1
893,1542,128,7,1
894,1431,9143,7,1
895,1542,143,7,1
896,1542,187,7,1
897,1542,194,7,1
898,1542,196,7,1
899,1542,204,7,1
900,1431,9140,7,1
901,946,768,7,1
902,1431,5347,7,1
903,1431,5195,7,1
904,946,509,7,1
905,946,3200,7,1
906,1431,3283,7,1
907,946,506,7,1
908,1431,3357,7,1
909,946,3202,7,1
910,946,196,7,1
911,946,3793,7,1
912,1431,3402,7,1
913,946,4615,7,1
914,946,773,7,1
915,946,3083,7,1
916,946,1280,7,1
917,1431,3190,7,1
918,1431,3187,7,1
919,1431,3668,7,1
920,946,519,7,1
921,946,521,7,1
922,946,522,7,1
923,946,524,7,1
924,1431,3971,7,1
925,1431,4161,7,1
926,946,526,7,1
927,1431,4902,7,1
928,1431,4925,7,1
929,946,1470,7,1
930,1542,313,7,1
931,1431,1327,7,1
932,1542,11243,7,1
933,1542,1355,7,1
934,1542,1628,7,1
935,1431,9478,7,1
936,1542,2051,7,1
937,1431,9620,7,1
938,1431,74,7,1
939,1431,11437,7,1
940,1542,3493,7,1
941,1542,3719,7,1
942,1542,5418,7,1
943,1431,2946,7,1
944,1542,5646,7,1
945,1542,5730,7,1
946,946,6343,7,1
947,1542,7960,7,1
948,1542,10923,7,1
949,1542,12467,7,1
950,1542,1089,7,1
951,1542,763,7,1
952,1542,4541,7,1
953,1542,382,7,1
954,1542,638,7,1
955,1542,629,7,1
956,1542,484,7,1
957,1542,605,7,1
958,1542,379,7,1
959,1542,461,7,1
960,1740,9240,8,1
961,897,6221,8,1
962,1740,5708,8,1
963,897,1783,8,1
964,1740,6298,8,1
965,1431,3477,8,1
966,1718,1040,8,1
967,897,1222,8,1
968,897,1215,8,1
969,897,1212,8,1
970,897,1211,8,1
971,897,1245,8,1
972,897,1784,8,1
973,1740,1793,8,1
974,897,1788,8,1
975,1740,3858,8,1
976,897,10661,8,1
977,897,3647,8,1
978,897,3601,8,1
979,897,7970,8,1
980,897,4095,8,1
981,897,1785,8,1
982,897,3586,8,1
983,897,2899,8,1
984,897,7911,8,1
985,897,7267,8,1
986,897,1797,8,1
987,1740,3472,8,1
988,897,1796,8,1
989,897,3203,8,1
990,1784,9850,8,1
991,897,1145,8,1
992,897,3894,8,1
993,1740,202,8,1
994,897,843,8,1
995,931,5340,8,1
996,897,3882,8,1
997,1740,8970,8,1
998,1425,357,8,1
999,1740,213,8,1
1000,1740,196,8,1
1001,897,845,8,1
1002,897,839,8,1
1003,1425,195,8,1
1004,897,3899,8,1
1005,1740,2228,8,1
1006,1740,6997,8,1
1007,1740,1975,8,1
1008,1740,5080,8,1
1009,897,1006,8,1
1010,1431,2946,8,1
1011,897,5625,8,1
1012,1740,1799,8,1
1013,1740,2920,8,1
1014,897,5662,8,1
1015,1740,7126,8,1
1016,1740,1815,8,1
1017,1425,194,8,1
1018,897,1023,8,1
1019,897,6096,8,1
1020,1431,3467,8,1
1021,1740,9234,8,1
1022,897,1058,8,1
1023,1740,7316,8,1
1024,991,179,8,1
1025,897,3849,8,1
1026,1740,4144,8,1
1027,1784,1836,8,1
1028,1740,7527,8,1
1029,1740,8344,8,1
1030,1740,1816,8,1
1031,1784,1041,8,1
1032,337,6781,8,1
1033,1163,9783,8,1
1034,1163,6709,8,1
1035,1740,5168,8,1
1036,1740,7964,8,1
1037,1740,4335,8,1
1038,1740,60,8,1
1039,1740,5405,8,1
1040,1740,1979,8,1
1041,1740,1981,8,1
1042,1740,2047,8,1
1043,1718,8810,8,1
1044,1740,2130,8,1
1045,1431,2961,8,1
1046,31,1055,8,1
1047,31,1044,8,1
1048,31,1036,8,1
1049,1740,2779,8,1
1050,1740,2148,8,1
1051,897,3884,8,1
1052,1740,2153,8,1
1053,1740,7678,8,1
1054,1740,7707,8,1
1055,1740,2052,8,1
1056,401,69,8,1
1057,1740,6197,8,1
1058,1784,2097,8,1
1059,1740,1971,8,1
1060,1718,2278,8,1
1061,1740,136,8,1
1062,1740,7463,8,1
1063,1740,56,8,1
1064,337,2470,8,1
1065,1740,7410,8,1
1066,1740,62,8,1
1067,1740,2159,8,1
1068,1740,52,8,1
1069,1425,181,8,1
1070,1740,143,8,1
1071,1425,169,8,1
1072,1740,3970,8,1
1073,897,3852,8,1
1074,1431,1941,8,1
1075,1740,3519,8,1
1076,1740,5836,8,1
1077,1740,132,8,1
1078,1784,2972,8,1
1079,1740,4072,8,1
1080,1740,69,8,1
1081,1740,72,8,1
1082,1425,187,8,1
1083,1784,2231,8,1
1084,192,499,8,1
1085,1784,3931,8,1
1086,192,3165,8,1
1087,1718,1988,8,1
1088,337,4255,8,1
1089,1431,2198,8,1
1090,337,3516,8,1
1091,1740,2156,8,1
1092,1740,125,8,1
1093,192,3519,8,1
1094,1740,25,8,1
1095,1740,2194,8,1
1096,1740,264,8,1
1097,1740,1330,8,1
1098,1740,1327,8,1
1099,1740,1293,8,1
1100,1740,779,8,1
1101,1740,804,8,1
1102,1740,814,8,1
1103,1740,1281,8,1
1104,1431,50,8,1
1105,1740,704,8,1
1106,1431,51,8,1
1107,1283,185,8,1
1108,1431,64,8,1
1109,862,1,8,1
1110,1740,1252,8,1
1111,862,18,8,1
1112,1740,1240,8,1
1113,1740,1231,8,1
1114,1740,1216,8,1
1115,1431,62,8,1
1116,1431,134,8,1
1117,1740,698,8,1
1118,1740,644,8,1
1119,1425,4330,8,1
1120,1740,350,8,1
1121,1425,4539,8,1
1122,897,823,8,1
1123,1740,1379,8,1
1124,897,666,8,1
1125,1740,389,8,1
1126,897,158,8,1
1127,1740,697,8,1
1128,1431,642,8,1
1129,1740,1358,8,1
1130,1740,394,8,1
1131,1740,465,8,1
1132,1740,506,8,1
1133,1740,542,8,1
1134,1740,621,8,1
1135,1740,626,8,1
1136,1740,637,8,1
1137,897,125,8,1
1138,1740,2414,8,1
1139,1740,1132,8,1
1140,1283,381,8,1
1141,210,12273,8,1
1142,210,6842,8,1
1143,210,11572,8,1
1144,1740,2961,8,1
1145,1740,1690,8,1
1146,1740,865,8,1
1147,1740,820,8,1
1148,1740,859,8,1
1149,210,5697,8,1
1150,1740,823,8,1
1151,1740,1608,8,1
1152,1740,11743,8,1
1153,210,10564,8,1
1154,1740,11903,8,1
1155,1740,1533,8,1
1156,1740,825,8,1
1157,1740,1524,8,1
1158,1740,12182,8,1
1159,1740,1614,8,1
1160,210,5454,8,1
1161,1091,205,8,1
1162,210,4799,8,1
1163,1740,1116,8,1
1164,210,2162,8,1
1165,1740,1113,8,1
1166,1425,132,8,1
1167,1740,1098,8,1
1168,1740,1003,8,1
1169,1740,970,8,1
1170,1740,968,8,1
1171,1293,1829,8,1
1172,1740,924,8,1
1173,1293,704,8,1
1174,1740,912,8,1
1175,1740,897,8,1
1176,1740,896,8,1
1177,1283,10217,8,1
1178,1542,5685,8,1
1179,1542,5065,8,1
1180,1542,1036,8,1
1181,1283,10204,8,1
1182,1425,4146,8,1
1183,1425,4005,8,1
1184,1740,1280,8,1
1185,1425,553,8,1
1186,1740,9764,8,1
1187,1425,1686,8,1
1188,1425,387,8,1
1189,1425,1748,8,1
1190,391,5337,8,1
1191,897,831,8,1
1192,897,838,8,1
1193,391,3176,8,1
1194,1431,973,8,1
1195,391,198,8,1
1196,1425,2126,8,1
1197,391,884,8,1
1198,391,999,8,1
1199,391,2839,8,1
1200,391,1739,8,1
1201,391,2772,8,1
1202,1425,2772,8,1
1203,391,2617,8,1
1204,391,328,8,1
1205,1431,900,8,1
1206,391,2284,8,1
1207,1740,2933,8,1
1208,391,8964,8,1
1209,1425,997,8,1
1210,897,827,8,1
1211,391,10135,8,1
1212,1425,3172,8,1
1213,1740,329,8,1
1214,1740,2345,8,1
1215,1425,386,8,1
1216,897,833,8,1
1217,994,251,9,1
1218,1784,3264,9,1
1219,1784,8366,9,1
1220,994,3672,9,1
1221,210,1282,9,1
