,user,item,time,rate
124,1249,882,59,1
125,1770,4427,59,1
126,1249,1035,59,1
127,1515,1059,59,1
128,1515,5241,59,1
129,1554,132,59,1
130,1249,449,59,1
131,1515,1126,59,1
132,508,186,59,1
133,1249,1003,59,1
134,1249,984,59,1
135,1249,450,59,1
136,1249,981,59,1
137,1515,5052,59,1
138,1770,1320,59,1
139,812,8010,59,1
140,1249,454,59,1
141,1249,976,59,1
142,1515,5027,59,1
143,1515,1194,59,1
144,1515,1199,59,1
145,1249,941,59,1
146,52,10109,59,1
147,1515,1209,59,1
148,52,511,59,1
149,50,262,59,1
150,50,86,59,1
151,1770,4627,59,1
152,1515,4929,59,1
153,1515,4660,59,1
154,1515,1022,59,1
155,1249,773,59,1
156,1770,1433,59,1
157,46,11229,59,1
158,812,4446,59,1
159,46,11225,59,1
160,1770,1621,59,1
161,1515,1941,59,1
162,1770,1628,59,1
163,1249,644,59,1
164,1052,8743,59,1
165,1515,2068,59,1
166,1770,1936,59,1
167,1554,2791,59,1
168,1515,2533,59,1
169,1515,2532,59,1
170,1515,2079,59,1
171,1052,8846,59,1
172,1515,2525,59,1
173,1770,1637,59,1
174,1249,630,59,1
175,1515,2460,59,1
176,1554,2895,59,1
177,1515,2446,59,1
178,1249,627,59,1
179,1515,2118,59,1
180,1515,2160,59,1
181,1515,2400,59,1
182,1515,2192,59,1
183,1249,628,59,1
184,812,3791,59,1
185,1770,3752,59,1
186,1770,1471,59,1
187,1249,608,59,1
188,1249,762,59,1
189,1515,3715,59,1
190,1770,3581,59,1
191,1770,3202,59,1
192,1249,739,59,1
193,1515,3544,59,1
194,1770,2955,59,1
195,1770,2819,59,1
196,1515,3218,59,1
197,1515,3193,59,1
198,1249,724,59,1
199,1249,719,59,1
200,1515,3029,59,1
201,1515,3020,59,1
202,1249,534,59,1
203,1770,2253,59,1
204,46,11235,59,1
205,1515,2807,59,1
206,1770,2090,59,1
207,1515,2757,59,1
208,1515,1723,59,1
209,1554,2259,59,1
210,1249,651,59,1
211,1515,1767,59,1
212,1770,1975,59,1
213,1249,603,59,1
214,1554,3364,59,1
215,1515,1873,59,1
216,1515,5249,59,1
217,1249,448,59,1
218,1515,1006,59,1
219,1515,143,59,1
220,1515,9112,59,1
221,46,8980,59,1
222,1770,7797,59,1
223,1515,8937,59,1
224,1770,7682,59,1
225,1515,157,59,1
226,508,2860,59,1
227,1770,417,59,1
228,1249,300,59,1
229,1515,170,59,1
230,1770,7478,59,1
231,1515,195,59,1
232,1770,7168,59,1
233,46,9569,59,1
234,1770,448,59,1
235,1770,449,59,1
236,1249,332,59,1
237,1515,202,59,1
238,1770,475,59,1
239,1515,268,59,1
240,1770,482,59,1
241,801,3910,59,1
242,508,2597,59,1
243,1515,343,59,1
244,801,3911,59,1
245,1770,518,59,1
246,1770,413,59,1
247,1555,917,59,1
248,1249,294,59,1
249,46,8344,59,1
250,222,9671,59,1
251,1770,281,59,1
252,222,10159,59,1
253,1249,1616,59,1
254,1770,8241,59,1
255,1056,2896,59,1
256,222,11330,59,1
257,222,11418,59,1
258,1515,9,59,1
259,1770,284,59,1
260,1770,8096,59,1
261,1770,286,59,1
262,1249,203,59,1
263,801,931,59,1
264,224,3862,59,1
265,1249,253,59,1
266,1770,294,59,1
267,783,2599,59,1
268,801,1338,59,1
269,1249,262,59,1
270,1515,48,59,1
271,1770,340,59,1
272,1770,378,59,1
273,1515,78,59,1
274,224,3864,59,1
275,1515,86,59,1
276,1515,9191,59,1
277,1515,129,59,1
278,1249,1322,59,1
279,1515,389,59,1
280,1770,6943,59,1
281,1515,864,59,1
282,1249,1130,59,1
283,1249,1129,59,1
284,1515,900,59,1
285,1550,5930,59,1
286,1550,6362,59,1
287,1515,959,59,1
288,508,1000,59,1
289,1515,969,59,1
290,1770,6323,59,1
291,1249,1127,59,1
292,1550,11180,59,1
293,1052,121,59,1
294,1515,6529,59,1
295,1515,6511,59,1
296,1515,6263,59,1
297,1515,6123,59,1
298,1515,6110,59,1
299,1770,5600,59,1
300,1515,5948,59,1
301,508,611,59,1
302,782,1735,59,1
303,1770,5597,59,1
304,508,498,59,1
305,1770,5242,59,1
306,46,10191,59,1
307,1515,5250,59,1
308,1770,6368,59,1
309,1554,7156,59,1
310,1249,438,59,1
311,1515,743,59,1
312,1515,402,59,1
313,1249,365,59,1
314,1554,11259,59,1
315,1515,7936,59,1
316,1770,520,59,1
317,1249,377,59,1
318,1770,602,59,1
319,1055,6727,59,1
320,1249,424,59,1
321,1515,7874,59,1
322,1249,1248,59,1
323,801,6672,59,1
324,1554,9853,59,1
325,1050,410,59,1
326,1249,1246,59,1
327,1770,617,59,1
328,1770,627,59,1
329,1515,7347,59,1
330,1249,1240,59,1
331,1515,7300,59,1
332,801,8837,59,1
333,801,9166,59,1
334,1770,6392,59,1
335,1515,651,59,1
336,1249,436,59,1
337,46,9941,59,1
338,1770,699,59,1
339,1515,7077,59,1
340,1515,7615,59,1
341,1018,8234,59,1
342,1770,1648,59,1
343,1534,648,59,1
344,1534,8775,59,1
345,1806,12190,59,1
346,787,862,59,1
347,1534,8774,59,1
348,1534,233,59,1
349,1534,8617,59,1
350,1502,851,59,1
351,1534,5553,59,1
352,300,821,59,1
353,1534,5627,59,1
354,1534,559,59,1
355,1249,9996,59,1
356,1324,484,59,1
357,833,5908,59,1
358,1323,2258,59,1
359,1502,931,59,1
360,787,612,59,1
361,1534,8482,59,1
362,1534,8445,59,1
363,1534,6344,59,1
364,1605,5335,59,1
365,1022,160,59,1
366,296,394,59,1
367,787,498,59,1
368,1605,7276,59,1
369,1534,11003,59,1
370,296,626,59,1
371,1770,11864,59,1
372,787,1307,59,1
373,787,1130,59,1
374,515,3167,59,1
375,787,1313,59,1
376,1031,5909,59,1
377,1031,357,59,1
378,1607,4451,59,1
379,833,5612,59,1
380,1616,6344,59,1
381,1260,10119,59,1
382,1534,4285,59,1
383,833,2514,59,1
384,1534,4382,59,1
385,515,1069,59,1
386,1534,10442,59,1
387,1534,12194,59,1
388,1534,9553,59,1
389,515,1448,59,1
390,1534,4716,59,1
391,1607,3219,59,1
392,1534,9172,59,1
393,1534,781,59,1
394,787,885,59,1
395,515,1960,59,1
396,1534,4885,59,1
397,840,251,59,1
398,1534,4948,59,1
399,515,3109,59,1
400,1791,12128,59,1
401,1032,9130,59,1
402,1616,2492,59,1
403,787,1332,59,1
404,1534,11066,59,1
405,1534,6417,59,1
406,1534,11172,59,1
407,833,8144,59,1
408,300,10745,59,1
409,296,4581,59,1
410,300,5676,59,1
411,833,1768,59,1
412,1770,11130,59,1
413,1031,624,59,1
414,300,4621,59,1
415,1798,2744,59,1
416,1798,2178,59,1
417,264,1263,59,1
418,787,440,59,1
419,1031,888,59,1
420,1770,12012,59,1
421,300,3652,59,1
422,1534,11232,59,1
423,1505,7962,59,1
424,300,6,59,1
425,1534,7146,59,1
426,300,147,59,1
427,300,644,59,1
428,300,651,59,1
429,300,1132,59,1
430,300,855,59,1
431,300,759,59,1
432,787,1246,59,1
433,787,2301,59,1
434,787,496,59,1
435,1534,11113,59,1
436,787,433,59,1
437,787,3572,59,1
438,1249,10994,59,1
439,1534,6420,59,1
440,1798,11465,59,1
441,787,3321,59,1
442,296,652,59,1
443,787,3257,59,1
444,1534,7656,59,1
445,787,2089,59,1
446,787,2927,59,1
447,1534,12078,59,1
448,1249,11502,59,1
449,787,2730,59,1
450,1534,11109,59,1
451,787,1248,59,1
452,787,2652,59,1
453,1534,11751,59,1
454,296,1280,59,1
455,1502,8855,59,1
456,1534,6426,59,1
457,787,425,59,1
458,1534,6449,59,1
459,787,427,59,1
460,787,2637,59,1
461,296,2277,59,1
462,1534,11111,59,1
463,787,2530,59,1
464,787,434,59,1
465,1260,10116,59,1
466,300,851,59,1
467,833,4305,59,1
468,1508,1240,59,1
469,515,450,59,1
470,787,1088,59,1
471,264,677,59,1
472,1534,2875,59,1
473,99,130,59,1
474,1249,8138,59,1
475,99,6,59,1
476,305,1126,59,1
477,1791,10865,59,1
478,264,2316,59,1
479,1534,3477,59,1
480,1324,4466,59,1
481,1068,9613,59,1
482,1533,11106,59,1
483,305,4667,59,1
484,314,2744,59,1
485,1616,647,59,1
486,310,4697,59,1
487,305,4160,59,1
488,1612,2421,59,1
489,1069,1855,59,1
490,99,69,59,1
491,99,64,59,1
492,1534,2580,59,1
493,787,1070,59,1
494,1819,1254,59,1
495,1534,1639,59,1
496,99,52,59,1
497,787,1352,59,1
498,1816,2217,59,1
499,1617,2663,59,1
500,787,5025,59,1
501,1819,12258,59,1
502,99,139,59,1
503,1534,175,59,1
504,1605,62,59,1
505,1068,6032,59,1
506,1069,647,59,1
507,1819,132,59,1
508,99,143,59,1
509,787,4827,59,1
510,753,4830,59,1
511,1534,12426,59,1
512,1031,4687,59,1
513,1534,2449,59,1
514,1534,9587,59,1
515,1533,11107,59,1
516,1741,9281,59,1
517,787,1656,59,1
518,1466,1604,60,1
519,364,612,60,1
520,1466,2193,60,1
521,211,3149,60,1
522,1249,1616,60,1
523,1466,1842,60,1
524,1534,7620,60,1
525,1466,1854,60,1
526,1852,294,60,1
527,637,4993,60,1
528,231,250,60,1
529,1466,1693,60,1
530,1466,1705,60,1
531,1466,1636,60,1
532,1466,397,60,1
533,508,1746,60,1
534,1466,1555,60,1
535,1466,712,60,1
536,508,1776,60,1
537,508,1757,60,1
538,1466,895,60,1
539,1466,897,60,1
540,1466,973,60,1
541,1466,1002,60,1
542,1852,264,60,1
543,1115,12222,60,1
544,1696,1005,60,1
545,231,294,60,1
546,1466,1597,60,1
547,1448,10782,60,1
548,1466,1109,60,1
549,1466,1125,60,1
550,1466,1269,60,1
551,378,5242,60,1
552,1466,1281,60,1
553,1466,1294,60,1
554,1466,2207,60,1
555,1696,695,60,1
556,1466,1327,60,1
557,1466,1524,60,1
558,510,807,60,1
559,1696,1569,60,1
560,1466,2230,60,1
561,1115,10923,60,1
562,1534,7386,60,1
563,599,5668,60,1
564,1249,1130,60,1
565,1466,4398,60,1
566,1448,4982,60,1
567,1466,4401,60,1
568,1448,4858,60,1
569,1466,4427,60,1
570,1534,7156,60,1
571,1466,4464,60,1
572,1852,503,60,1
573,1466,4492,60,1
574,1466,4382,60,1
575,1852,626,60,1
576,1466,4506,60,1
577,1115,10700,60,1
578,1466,4507,60,1
579,1448,2407,60,1
580,697,1475,60,1
581,1466,4540,60,1
582,1466,4580,60,1
583,1121,6249,60,1
584,1466,4658,60,1
585,1448,1035,60,1
586,1770,6331,60,1
587,1852,644,60,1
588,1534,7282,60,1
589,508,1350,60,1
590,1770,6384,60,1
591,1448,10745,60,1
592,1466,2330,60,1
593,1466,2379,60,1
594,1466,2603,60,1
595,1426,604,60,1
596,1466,2627,60,1
597,1680,626,60,1
598,1466,2658,60,1
599,1466,2674,60,1
600,1466,2809,60,1
601,508,1536,60,1
602,1852,461,60,1
603,1466,2817,60,1
604,1515,7645,60,1
605,417,1524,60,1
606,1466,2994,60,1
607,1466,3262,60,1
608,1770,6399,60,1
609,1466,3358,60,1
610,1852,480,60,1
611,1515,7274,60,1
612,1852,490,60,1
613,1770,12054,60,1
614,1466,3811,60,1
615,1770,12053,60,1
616,231,64,60,1
617,1729,2883,60,1
618,1729,607,60,1
619,1133,5967,60,1
620,1852,162,60,1
621,510,1279,60,1
622,508,3139,60,1
623,508,2789,60,1
624,508,3140,60,1
625,508,3159,60,1
626,508,2787,60,1
627,508,2786,60,1
628,1890,1735,60,1
629,1466,605,60,1
630,1466,232,60,1
631,364,1068,60,1
632,1249,1358,60,1
633,508,2773,60,1
634,1515,8247,60,1
635,1260,2315,60,1
636,1249,1332,60,1
637,1163,983,60,1
638,508,2731,60,1
639,1163,636,60,1
640,1534,136,60,1
641,1534,132,60,1
642,510,2746,60,1
643,697,7257,60,1
644,1260,1929,60,1
645,508,2607,60,1
646,1466,224,60,1
647,1852,136,60,1
648,510,1268,60,1
649,19,5183,60,1
650,1852,97,60,1
651,1466,288,60,1
652,1852,86,60,1
653,364,2529,60,1
654,1852,66,60,1
655,1534,9584,60,1
656,1466,263,60,1
657,1466,415,60,1
658,935,422,60,1
659,1260,10116,60,1
660,922,299,60,1
661,1696,1021,60,1
662,1770,7510,60,1
663,510,2757,60,1
664,379,2400,60,1
665,1466,538,60,1
666,364,3564,60,1
667,364,3769,60,1
668,1260,5957,60,1
669,935,1077,60,1
670,364,1386,60,1
671,1852,130,60,1
672,510,1264,60,1
673,1466,539,60,1
674,508,2804,60,1
675,379,7214,60,1
676,364,3896,60,1
677,510,1455,60,1
678,1163,610,60,1
679,1673,661,60,1
680,697,7545,60,1
681,1249,1509,60,1
682,1466,655,60,1
683,1534,125,60,1
684,1426,10721,60,1
685,508,2201,60,1
686,1534,426,60,1
687,1466,100,60,1
688,1249,1248,60,1
689,1534,470,60,1
690,1674,9089,60,1
691,508,2196,60,1
692,1249,1518,60,1
693,508,2193,60,1
694,1674,9093,60,1
695,936,1586,60,1
696,697,2834,60,1
697,1466,663,60,1
698,697,2231,60,1
699,1466,334,60,1
700,922,408,60,1
701,231,819,60,1
702,1696,1008,60,1
703,1696,1224,60,1
704,231,621,60,1
705,783,3526,60,1
706,508,2109,60,1
707,1679,11649,60,1
708,697,8705,60,1
709,508,1902,60,1
710,1466,649,60,1
711,1674,9087,60,1
712,1696,1013,60,1
713,364,5164,60,1
714,1673,8421,60,1
715,1466,647,60,1
716,1890,3695,60,1
717,697,8358,60,1
718,1119,2397,60,1
719,1674,9076,60,1
720,917,8642,60,1
721,801,4468,60,1
722,1534,383,60,1
723,1696,1012,60,1
724,1674,9077,60,1
725,1466,199,60,1
726,1466,154,60,1
727,1249,1280,60,1
728,508,2261,60,1
729,231,3955,60,1
730,1674,9080,60,1
731,1466,146,60,1
732,364,9146,60,1
733,231,919,60,1
734,508,2231,60,1
735,1461,670,60,1
736,1674,9082,60,1
737,1119,3230,60,1
738,1674,9085,60,1
739,378,6392,60,1
740,404,1137,60,1
741,1466,7983,60,1
742,1466,4951,60,1
743,1133,203,60,1
744,1737,683,60,1
745,1052,4790,60,1
746,1554,1090,60,1
747,1133,195,60,1
748,1534,1040,60,1
749,1534,1106,60,1
750,1737,674,60,1
751,1249,835,60,1
752,1133,144,60,1
753,1133,143,60,1
754,1534,1020,60,1
755,1534,1010,60,1
756,1129,78,60,1
757,1133,168,60,1
758,369,207,60,1
759,1133,405,60,1
760,1770,3753,60,1
761,1249,750,60,1
762,1249,753,60,1
763,910,872,60,1
764,1472,410,60,1
765,1472,407,60,1
766,1249,759,60,1
767,1133,462,60,1
768,510,2219,60,1
769,1770,3748,60,1
770,1133,759,60,1
771,1534,1284,60,1
772,1831,475,60,1
773,510,2250,60,1
774,812,3284,60,1
775,1133,764,60,1
776,910,648,60,1
777,1249,851,60,1
778,1737,670,60,1
779,1770,3917,60,1
780,1534,4953,60,1
781,1515,4622,60,1
782,1534,665,60,1
783,1439,276,60,1
784,1249,882,60,1
785,1737,86,60,1
786,1554,556,60,1
787,637,6,60,1
788,1534,652,60,1
789,910,5943,60,1
790,1843,12313,60,1
791,590,6798,60,1
792,637,482,60,1
793,1439,420,60,1
794,1737,672,60,1
795,910,4363,60,1
796,369,69,60,1
797,910,3265,60,1
798,1737,450,60,1
799,1534,4397,60,1
800,46,12435,60,1
801,1249,866,60,1
802,1554,846,60,1
803,1249,878,60,1
804,1534,4456,60,1
805,369,78,60,1
806,1249,867,60,1
807,1554,814,60,1
808,348,761,60,1
809,1737,180,60,1
810,1249,875,60,1
811,1125,9611,60,1
812,1737,1948,60,1
813,1737,1958,60,1
814,1534,3458,60,1
815,910,196,60,1
816,1689,195,60,1
817,1667,219,60,1
818,1133,1010,60,1
819,910,262,60,1
820,1534,3129,60,1
821,1737,11047,60,1
822,1249,646,60,1
823,1770,1971,60,1
824,612,5496,60,1
825,1249,649,60,1
826,612,5375,60,1
827,1534,3313,60,1
828,211,1394,60,1
829,510,2046,60,1
830,1249,654,60,1
831,1737,11914,60,1
832,910,163,60,1
833,1534,2335,60,1
834,1249,630,60,1
835,1770,1832,60,1
836,1133,9643,60,1
837,1534,2456,60,1
838,1133,2057,60,1
839,1554,2670,60,1
840,378,1448,60,1
841,378,292,60,1
842,1249,635,60,1
843,1534,2628,60,1
844,612,10780,60,1
845,378,272,60,1
846,1534,1639,60,1
847,910,69,60,1
848,910,371,60,1
849,1770,1981,60,1
850,1515,2727,60,1
851,1515,3102,60,1
852,1737,4832,60,1
853,1819,12258,60,1
854,1534,1576,60,1
855,372,254,60,1
856,1737,2805,60,1
857,372,302,60,1
858,1737,2546,60,1
859,369,11503,60,1
860,1554,1592,60,1
861,1554,1576,60,1
862,1770,2807,60,1
863,369,10694,60,1
864,1770,2857,60,1
865,1770,2624,60,1
866,1737,4866,60,1
867,1133,882,60,1
868,612,2215,60,1
869,378,83,60,1
870,1515,2754,60,1
871,612,4112,60,1
872,1770,2090,60,1
873,1829,12094,60,1
874,612,2812,60,1
875,348,438,60,1
876,1770,2161,60,1
877,1249,689,60,1
878,348,450,60,1
879,348,451,60,1
880,444,1041,60,1
881,510,2057,60,1
882,1515,2911,60,1
883,1249,717,60,1
884,1249,940,60,1
885,1466,4944,60,1
886,910,7341,60,1
887,55,1434,60,1
888,1466,9232,60,1
889,1466,8918,60,1
890,508,880,60,1
891,1466,8467,60,1
892,1448,143,60,1
893,1729,4822,60,1
894,1466,9238,60,1
895,1466,8322,60,1
896,1466,8275,60,1
897,1534,6615,60,1
898,1466,8149,60,1
899,1466,7987,60,1
900,1115,10615,60,1
901,1550,11180,60,1
902,1466,8291,60,1
903,1466,7558,60,1
904,1729,10292,60,1
905,1466,9242,60,1
906,1694,9231,60,1
907,1466,10864,60,1
908,812,779,60,1
909,508,757,60,1
910,1466,10787,60,1
911,1447,10778,60,1
912,1466,9241,60,1
913,1466,10176,60,1
914,1466,9617,60,1
915,1448,86,60,1
916,782,5261,60,1
917,1466,9344,60,1
918,1249,1093,60,1
919,1695,385,60,1
920,508,771,60,1
921,1466,10865,60,1
922,508,970,60,1
923,1466,7197,60,1
924,1466,5880,60,1
925,1466,5818,60,1
926,1466,5714,60,1
927,1534,6622,60,1
928,1534,6847,60,1
929,1466,5627,60,1
930,1466,6021,60,1
931,1249,1129,60,1
932,508,1268,60,1
933,1466,5356,60,1
934,508,1273,60,1
935,1466,5209,60,1
936,1466,4966,60,1
937,1466,4952,60,1
938,1466,5596,60,1
939,1448,272,60,1
940,1466,6087,60,1
941,508,1098,60,1
942,508,972,60,1
943,1466,7142,60,1
944,1466,7110,60,1
945,1466,6839,60,1
946,1448,642,60,1
947,1466,6813,60,1
948,1695,3493,60,1
949,1550,6947,60,1
950,1466,6734,60,1
951,1466,6725,60,1
952,922,244,60,1
953,1466,6703,60,1
954,1695,2454,60,1
955,1466,6467,60,1
956,1466,6791,60,1
957,1466,10867,60,1
958,1121,9596,60,1
959,1466,10869,60,1
960,508,193,60,1
961,698,1810,60,1
962,1534,542,60,1
963,910,8591,60,1
964,922,96,60,1
965,812,2926,60,1
966,1534,6087,60,1
967,1534,6406,60,1
968,698,413,60,1
969,922,130,60,1
970,1534,6415,60,1
971,1121,12138,60,1
972,698,254,60,1
973,698,251,60,1
974,1249,1010,60,1
975,698,64,60,1
976,508,177,60,1
977,508,73,60,1
978,55,1502,60,1
979,1554,378,60,1
980,1249,976,60,1
981,1534,5651,60,1
982,1534,548,60,1
983,1770,5051,60,1
984,508,81,60,1
985,1554,207,60,1
986,1122,11800,60,1
987,922,64,60,1
988,1694,2668,60,1
989,510,1970,60,1
990,1770,5108,60,1
991,1770,5120,60,1
992,637,1294,60,1
993,1121,12127,60,1
994,1468,136,60,1
995,1694,3727,60,1
996,1694,5470,60,1
997,1466,12123,60,1
998,1466,11980,60,1
999,1466,11482,60,1
1000,1249,1070,60,1
1001,1466,11306,60,1
1002,1466,12124,60,1
1003,1466,11232,60,1
1004,1466,11111,60,1
1005,1534,6422,60,1
1006,1466,10872,60,1
1007,1534,519,60,1
1008,508,557,60,1
1009,508,610,60,1
1010,56,1545,60,1
1011,508,482,60,1
1012,1466,12125,60,1
1013,1466,12129,60,1
1014,922,161,60,1
1015,698,52,60,1
1016,1554,124,60,1
1017,1770,5169,60,1
1018,1694,5023,60,1
1019,508,403,60,1
1020,776,3110,60,1
1021,1466,12325,60,1
1022,1466,12315,60,1
1023,1249,1067,60,1
1024,1466,12167,60,1
1025,1466,12137,60,1
1026,1466,12133,60,1
1027,1249,1068,60,1
1028,1466,12131,60,1
1029,55,1317,60,1
1030,1115,10591,60,1
1031,1466,61,60,1
1032,697,1465,60,1
1033,508,5117,60,1
1034,1536,5103,60,1
1035,508,5149,60,1
1036,1536,4957,60,1
1037,1110,4449,60,1
1038,508,5414,60,1
1039,1110,6602,60,1
1040,1110,1326,60,1
1041,1536,4303,60,1
1042,508,5447,60,1
1043,922,3072,60,1
1044,1536,4267,60,1
1045,1110,884,60,1
1046,508,5524,60,1
1047,1110,1259,60,1
1048,1536,6249,60,1
1049,508,5062,60,1
1050,508,5059,60,1
1051,1110,10103,60,1
1052,361,5116,60,1
1053,180,3324,60,1
1054,1110,9530,60,1
1055,1110,9529,60,1
1056,1537,273,60,1
1057,656,426,60,1
1058,1110,9527,60,1
1059,1110,9388,60,1
1060,1536,8499,60,1
1061,508,4905,60,1
1062,922,3188,60,1
1063,508,4971,60,1
1064,508,5009,60,1
1065,508,5058,60,1
1066,644,2813,60,1
1067,922,3071,60,1
1068,1705,11803,60,1
1069,922,3068,60,1
1070,922,3063,60,1
1071,1536,3738,60,1
1072,644,7585,60,1
1073,1536,3571,60,1
1074,644,7188,60,1
1075,1867,2087,60,1
1076,1249,5366,60,1
1077,211,11696,60,1
1078,922,2135,60,1
1079,922,2139,60,1
1080,644,7116,60,1
1081,1249,5402,60,1
1082,508,6208,60,1
1083,1249,5553,60,1
1084,644,7113,60,1
1085,1701,11784,60,1
1086,508,4617,60,1
1087,1701,11787,60,1
1088,1701,12102,60,1
1089,266,1260,60,1
1090,1867,702,60,1
1091,602,1656,60,1
1092,649,63,60,1
1093,508,5642,60,1
1094,1536,3970,60,1
1095,1536,3791,60,1
1096,508,5722,60,1
1097,644,11852,60,1
1098,508,5818,60,1
1099,644,11851,60,1
1100,190,3524,60,1
1101,644,2817,60,1
1102,508,5821,60,1
1103,644,10626,60,1
1104,1701,11788,60,1
1105,1701,11775,60,1
1106,508,4608,60,1
1107,508,4536,60,1
1108,1249,3508,60,1
1109,1114,817,60,1
1110,162,1262,60,1
1111,510,132,60,1
1112,1249,3723,60,1
1113,277,1019,60,1
1114,1540,10420,60,1
1115,1114,425,60,1
1116,261,250,60,1
1117,922,4067,60,1
1118,1249,4193,60,1
1119,1114,310,60,1
1120,788,78,60,1
1121,510,64,60,1
1122,261,86,60,1
1123,1114,978,60,1
1124,666,3130,60,1
1125,1114,1437,60,1
1126,10,2755,60,1
1127,1288,5547,60,1
1128,1249,2909,60,1
1129,250,1259,60,1
1130,1114,3576,60,1
1131,644,1788,60,1
1132,1524,5264,60,1
1133,277,1355,60,1
1134,253,416,60,1
1135,1114,2528,60,1
1136,1249,3167,60,1
1137,361,11089,60,1
1138,253,4372,60,1
1139,1770,11124,60,1
1140,644,1988,60,1
1141,1114,298,60,1
1142,510,3905,60,1
1143,277,800,60,1
1144,644,2189,60,1
1145,1534,11989,60,1
1146,168,3212,60,1
1147,277,503,60,1
1148,1537,1656,60,1
1149,508,4316,60,1
1150,1537,1246,60,1
1151,787,3259,60,1
1152,277,498,60,1
1153,1537,866,60,1
1154,508,4424,60,1
1155,1717,1647,60,1
1156,508,4426,60,1
1157,1773,12149,60,1
1158,508,4481,60,1
1159,277,196,60,1
1160,922,1895,60,1
1161,1534,12082,60,1
1162,644,2262,60,1
1163,508,4000,60,1
1164,1534,11723,60,1
1165,277,638,60,1
1166,277,623,60,1
1167,510,48,60,1
1168,410,5288,60,1
1169,1114,262,60,1
1170,1888,52,60,1
1171,508,3686,60,1
1172,277,553,60,1
1173,508,3908,60,1
1174,277,540,60,1
1175,508,3929,60,1
1176,509,6517,60,1
1177,1286,2593,60,1
1178,508,3935,60,1
1179,644,2219,60,1
1180,922,3056,60,1
1181,410,243,60,1
1182,508,6212,60,1
1183,508,9471,60,1
1184,404,15,60,1
1185,644,5411,60,1
1186,644,5406,60,1
1187,264,207,60,1
1188,1701,4124,60,1
1189,644,5898,60,1
1190,644,4338,60,1
1191,1701,3150,60,1
1192,508,9802,60,1
1193,1775,2922,60,1
1194,508,9845,60,1
1195,1701,2099,60,1
1196,644,4339,60,1
1197,508,9796,60,1
1198,361,1432,60,1
1199,1701,4316,60,1
1200,508,9401,60,1
1201,508,11572,60,1
1202,361,331,60,1
1203,1701,6213,60,1
1204,1701,5924,60,1
1205,361,390,60,1
1206,644,3971,60,1
1207,1701,4967,60,1
1208,644,6640,60,1
1209,644,6634,60,1
1210,264,4276,60,1
1211,644,6528,60,1
1212,1701,4952,60,1
1213,1534,12502,60,1
1214,644,6254,60,1
