,user,item,time,rate
247,599,1555,64,1
248,1863,12398,64,1
249,410,5500,64,1
250,1010,5111,64,1
251,599,1542,64,1
252,599,1015,64,1
253,707,1907,64,1
254,410,5502,64,1
255,1010,4460,64,1
256,1534,6824,64,1
257,762,2767,64,1
258,1586,642,64,1
259,599,374,64,1
260,1228,251,64,1
261,599,167,64,1
262,1010,3477,64,1
263,1770,2437,64,1
264,1770,2426,64,1
265,1770,2379,64,1
266,1863,12389,64,1
267,211,12290,64,1
268,751,1333,64,1
269,410,5511,64,1
270,1770,2289,64,1
271,55,1503,64,1
272,10,1854,64,1
273,1542,5730,64,1
274,1672,1300,64,1
275,255,1522,64,1
276,83,705,64,1
277,1068,136,64,1
278,222,886,64,1
279,1534,10038,64,1
280,1770,5275,64,1
281,729,0,64,1
282,397,262,64,1
283,97,1457,64,1
284,398,5386,64,1
285,1770,5217,64,1
286,1534,9943,64,1
287,10,992,64,1
288,361,5110,64,1
289,1888,626,64,1
290,1115,11523,64,1
291,1534,9759,64,1
292,776,254,64,1
293,193,1076,64,1
294,1115,563,64,1
295,97,635,64,1
296,404,2761,64,1
297,1770,4944,64,1
298,1249,2926,64,1
299,361,3932,64,1
300,366,2449,64,1
301,1161,6799,64,1
302,1534,10365,64,1
303,922,3051,64,1
304,97,1466,64,1
305,600,420,64,1
306,600,426,64,1
307,1888,454,64,1
308,1888,461,64,1
309,1534,10683,64,1
310,1115,11339,64,1
311,97,1659,64,1
312,1770,6068,64,1
313,1888,534,64,1
314,1770,5893,64,1
315,97,1578,64,1
316,1534,10534,64,1
317,10,473,64,1
318,600,488,64,1
319,10,486,64,1
320,1435,8712,64,1
321,10,612,64,1
322,922,2953,64,1
323,97,1474,64,1
324,1888,1775,64,1
325,1068,64,64,1
326,922,3048,64,1
327,1435,7064,64,1
328,1770,5480,64,1
329,1888,1799,64,1
330,10,931,64,1
331,798,69,64,1
332,1888,635,64,1
333,1249,2909,64,1
334,1674,11625,64,1
335,404,5434,64,1
336,1115,243,64,1
337,97,552,64,1
338,644,1327,64,1
339,1770,4315,64,1
340,644,1331,64,1
341,97,537,64,1
342,644,1624,64,1
343,922,3503,64,1
344,1770,3992,64,1
345,1409,2636,64,1
346,1086,10367,64,1
347,1866,448,64,1
348,1086,3294,64,1
349,801,2887,64,1
350,1770,3816,64,1
351,1086,393,64,1
352,1672,11604,64,1
353,244,10416,64,1
354,97,506,64,1
355,10,1531,64,1
356,1672,5209,64,1
357,244,9812,64,1
358,729,360,64,1
359,244,4242,64,1
360,729,534,64,1
361,1164,9784,64,1
362,805,908,64,1
363,775,2412,64,1
364,1249,3321,64,1
365,1249,2597,64,1
366,922,3269,64,1
367,729,132,64,1
368,1115,11838,64,1
369,361,1970,64,1
370,1534,9580,64,1
371,1867,5867,64,1
372,1674,11620,64,1
373,729,196,64,1
374,1261,86,64,1
375,644,1282,64,1
376,729,225,64,1
377,600,603,64,1
378,1534,9439,64,1
379,709,250,64,1
380,1674,11613,64,1
381,1249,2834,64,1
382,193,681,64,1
383,408,5476,64,1
384,1867,621,64,1
385,366,2470,64,1
386,1867,435,64,1
387,361,249,64,1
388,729,237,64,1
389,644,1284,64,1
390,1770,4576,64,1
391,729,299,64,1
392,193,673,64,1
393,1867,262,64,1
394,729,344,64,1
395,1322,6084,64,1
396,44,1326,64,1
397,1667,409,64,1
398,494,97,64,1
399,1215,3861,64,1
400,40,168,64,1
401,613,11795,64,1
402,494,6451,64,1
403,494,61,64,1
404,1197,9881,64,1
405,153,1250,64,1
406,153,1074,64,1
407,492,2206,64,1
408,492,418,64,1
409,494,6841,64,1
410,153,950,64,1
411,494,6862,64,1
412,1721,1560,64,1
413,494,127,64,1
414,153,2187,64,1
415,494,130,64,1
416,666,9498,64,1
417,494,207,64,1
418,494,6156,64,1
419,1555,78,64,1
420,494,192,64,1
421,494,6159,64,1
422,153,4487,64,1
423,494,6160,64,1
424,490,1069,64,1
425,1555,53,64,1
426,153,3911,64,1
427,610,50,64,1
428,1068,702,64,1
429,494,6165,64,1
430,564,6625,64,1
431,1068,621,64,1
432,153,3283,64,1
433,667,3973,64,1
434,490,725,64,1
435,661,4741,64,1
436,153,621,64,1
437,661,2048,64,1
438,1499,1905,64,1
439,661,1607,64,1
440,169,86,64,1
441,169,254,64,1
442,38,11388,64,1
443,169,1318,64,1
444,661,2452,64,1
445,956,621,64,1
446,1301,2880,64,1
447,661,820,64,1
448,180,340,64,1
449,153,250,64,1
450,1499,984,64,1
451,38,1234,64,1
452,180,978,64,1
453,661,1243,64,1
454,40,218,64,1
455,165,4347,64,1
456,165,3186,64,1
457,661,3736,64,1
458,153,611,64,1
459,1499,8364,64,1
460,1303,447,64,1
461,165,232,64,1
462,1303,337,64,1
463,153,572,64,1
464,153,426,64,1
465,165,253,64,1
466,165,1322,64,1
467,957,7467,64,1
468,165,2122,64,1
469,153,498,64,1
470,165,2562,64,1
471,702,1607,64,1
472,165,3067,64,1
473,165,494,64,1
474,922,506,64,1
475,610,53,64,1
476,1555,177,64,1
477,552,48,64,1
478,494,4692,64,1
479,494,648,64,1
480,687,443,64,1
481,494,623,64,1
482,1094,416,64,1
483,1097,5410,64,1
484,551,1494,64,1
485,1744,2827,64,1
486,494,4773,64,1
487,1571,423,64,1
488,494,520,64,1
489,494,498,64,1
490,40,2450,64,1
491,494,488,64,1
492,1509,12044,64,1
493,556,382,64,1
494,494,5008,64,1
495,551,498,64,1
496,687,1521,64,1
497,688,1332,64,1
498,159,2187,64,1
499,1249,294,64,1
500,159,561,64,1
501,158,3106,64,1
502,687,11356,64,1
503,687,10403,64,1
504,687,1251,64,1
505,1324,7561,64,1
506,687,10024,64,1
507,610,289,64,1
508,687,7580,64,1
509,687,6125,64,1
510,687,4304,64,1
511,687,3955,64,1
512,687,3580,64,1
513,1094,2187,64,1
514,180,1323,64,1
515,494,476,64,1
516,494,390,64,1
517,1555,3196,64,1
518,153,10734,64,1
519,668,10059,64,1
520,1514,601,64,1
521,153,8837,64,1
522,494,383,64,1
523,153,7519,64,1
524,1721,11859,64,1
525,702,1132,64,1
526,1555,1357,64,1
527,494,6087,64,1
528,494,313,64,1
529,1100,9454,64,1
530,1100,9456,64,1
531,494,226,64,1
532,1744,1658,64,1
533,1555,1755,64,1
534,494,403,64,1
535,1555,3442,64,1
536,369,5198,64,1
537,494,5338,64,1
538,1744,1887,64,1
539,1234,10041,64,1
540,86,2941,64,1
541,1068,908,64,1
542,494,5860,64,1
543,369,5205,64,1
544,1555,11246,64,1
545,1744,1876,64,1
546,1744,1874,64,1
547,1721,12091,64,1
548,1234,10036,64,1
549,1571,1084,64,1
550,1571,1159,64,1
551,922,503,64,1
552,1571,1491,64,1
553,494,5942,64,1
554,1715,4796,64,1
555,180,3322,64,1
556,1301,245,64,1
557,1249,440,64,1
558,501,711,64,1
559,335,768,64,1
560,1107,2052,64,1
561,335,778,64,1
562,651,4337,64,1
563,1810,3908,64,1
564,462,255,64,1
565,878,1625,64,1
566,1810,2732,64,1
567,1810,2664,64,1
568,878,1630,64,1
569,508,51,64,1
570,335,945,64,1
571,878,1636,64,1
572,651,3201,64,1
573,146,282,64,1
574,1810,2617,64,1
575,878,199,64,1
576,222,3854,64,1
577,494,10327,64,1
578,1337,4243,64,1
579,1337,6691,64,1
580,146,624,64,1
581,494,12234,64,1
582,494,12375,64,1
583,1888,4075,64,1
584,463,473,64,1
585,572,3761,64,1
586,651,5551,64,1
587,651,5224,64,1
588,572,5036,64,1
589,335,67,64,1
590,146,365,64,1
591,572,10130,64,1
592,651,4944,64,1
593,651,5553,64,1
594,494,10308,64,1
595,1810,2284,64,1
596,651,2950,64,1
597,1810,807,64,1
598,1810,611,64,1
599,1810,393,64,1
600,651,2047,64,1
601,651,1814,64,1
602,651,1799,64,1
603,335,1907,64,1
604,1810,984,64,1
605,651,1679,64,1
606,1810,390,64,1
607,1810,378,64,1
608,878,8415,64,1
609,1810,371,64,1
610,651,1283,64,1
611,1810,177,64,1
612,180,3353,64,1
613,335,1970,64,1
614,651,2956,64,1
615,878,8408,64,1
616,651,2052,64,1
617,878,2808,64,1
618,651,2494,64,1
619,878,2980,64,1
620,1810,1260,64,1
621,651,2476,64,1
622,878,4080,64,1
623,651,2467,64,1
624,651,2048,64,1
625,335,1250,64,1
626,878,6939,64,1
627,180,3348,64,1
628,651,2277,64,1
629,1810,991,64,1
630,878,7650,64,1
631,878,8406,64,1
632,335,1592,64,1
633,1810,1126,64,1
634,1068,3746,64,1
635,494,10292,64,1
636,494,10072,64,1
637,1571,4866,64,1
638,1249,424,64,1
639,520,2527,64,1
640,565,6636,64,1
641,865,498,64,1
642,950,8770,64,1
643,950,8353,64,1
644,656,1939,64,1
645,950,3114,64,1
646,950,1284,64,1
647,474,5985,64,1
648,180,3333,64,1
649,950,196,64,1
650,222,426,64,1
651,1068,4324,64,1
652,947,64,64,1
653,1298,4702,64,1
654,565,6645,64,1
655,565,4411,64,1
656,222,420,64,1
657,151,2449,64,1
658,1744,329,64,1
659,180,3324,64,1
660,520,8316,64,1
661,1068,4190,64,1
662,1249,389,64,1
663,520,6304,64,1
664,565,3736,64,1
665,1888,4478,64,1
666,520,6300,64,1
667,520,5725,64,1
668,656,7166,64,1
669,520,3196,64,1
670,1234,9779,64,1
671,1515,1139,64,1
672,1554,9753,64,1
673,1715,1904,64,1
674,494,10089,64,1
675,1499,250,64,1
676,1497,376,64,1
677,1298,86,64,1
678,327,4809,64,1
679,572,735,64,1
680,1489,9891,64,1
681,222,477,64,1
682,494,8667,64,1
683,651,9996,64,1
684,1337,4004,64,1
685,1571,10196,64,1
686,867,8356,64,1
687,922,519,64,1
688,1489,6686,64,1
689,572,1159,64,1
690,867,8362,64,1
691,146,1233,64,1
692,494,10054,64,1
693,867,3961,64,1
694,1298,2731,64,1
695,146,2885,64,1
696,1298,253,64,1
697,1497,86,64,1
698,565,9476,64,1
699,1888,4371,64,1
700,319,7929,64,1
701,651,11093,64,1
702,222,434,64,1
703,1298,496,64,1
704,211,5052,64,1
705,1337,720,64,1
706,1298,292,64,1
707,327,476,64,1
708,867,1514,64,1
709,327,575,64,1
710,1298,260,64,1
711,1298,257,64,1
712,1298,254,64,1
713,1337,1946,64,1
714,1810,152,64,1
715,1236,436,64,1
716,1744,2969,64,1
717,1648,143,64,1
718,970,9038,64,1
719,849,8205,64,1
720,211,3019,64,1
721,540,6194,64,1
722,1744,11966,64,1
723,540,3812,64,1
724,702,221,64,1
725,1648,432,64,1
726,1737,689,64,1
727,1321,86,64,1
728,1648,454,64,1
729,540,1312,64,1
730,610,4887,64,1
731,1648,486,64,1
732,610,9796,64,1
733,610,6362,64,1
734,1249,6,64,1
735,1819,6760,64,1
736,1322,959,64,1
737,1322,896,64,1
738,1322,677,64,1
739,1562,11253,64,1
740,1744,11971,64,1
741,1648,6,64,1
742,1890,10085,64,1
743,1648,612,64,1
744,1563,11256,64,1
745,222,251,64,1
746,1322,95,64,1
747,1249,168,64,1
748,1322,81,64,1
749,1322,69,64,1
750,86,8923,64,1
751,1249,48,64,1
752,972,4267,64,1
753,697,4246,64,1
754,1648,743,64,1
755,1648,762,64,1
756,1819,1582,64,1
757,610,3933,64,1
758,1819,1398,64,1
759,540,302,64,1
760,494,1595,64,1
761,966,6769,64,1
762,1648,8210,64,1
763,222,7737,64,1
764,1737,2464,64,1
765,86,6939,64,1
766,610,3929,64,1
767,966,5766,64,1
768,540,262,64,1
769,966,3945,64,1
770,1097,892,64,1
771,222,262,64,1
772,1648,11524,64,1
773,1322,970,64,1
774,494,1582,64,1
775,1,98,64,1
776,494,1269,64,1
777,1641,11501,64,1
778,1648,859,64,1
779,1322,9517,64,1
780,1821,3117,64,1
781,494,1364,64,1
782,303,4561,64,1
783,610,4246,64,1
784,222,4072,64,1
785,1648,1372,64,1
786,494,1449,64,1
787,610,4883,64,1
788,1648,2047,64,1
789,540,448,64,1
790,1139,3666,64,1
791,540,438,64,1
792,1819,3913,64,1
793,610,6946,64,1
794,1322,1045,64,1
795,697,6167,64,1
796,1322,4767,64,1
797,697,9520,64,1
798,1322,4401,64,1
799,1322,7864,64,1
800,1322,3934,64,1
801,1821,312,64,1
802,1729,8627,64,1
803,297,3991,64,1
804,1821,624,64,1
805,296,450,64,1
806,1322,3932,64,1
807,1322,7978,64,1
808,1322,7999,64,1
809,1068,2579,64,1
810,1322,8329,64,1
811,1322,8333,64,1
812,697,8974,64,1
813,1322,8421,64,1
814,297,621,64,1
815,1322,7651,64,1
816,1322,6619,64,1
817,1322,6666,64,1
818,1322,6668,64,1
819,1322,5833,64,1
820,1322,5832,64,1
821,211,2272,64,1
822,1322,6808,64,1
823,1322,5044,64,1
824,919,8663,64,1
825,1322,7492,64,1
826,1322,7554,64,1
827,1322,7573,64,1
828,1322,5265,64,1
829,1322,5148,64,1
830,1322,5139,64,1
831,1322,5109,64,1
832,1322,7244,64,1
833,537,1013,64,1
834,1322,3393,64,1
835,1322,3193,64,1
836,1249,163,64,1
837,1821,1340,64,1
838,610,6947,64,1
839,222,86,64,1
840,86,10681,64,1
841,1322,1777,64,1
842,222,229,64,1
843,1322,9486,64,1
844,1249,128,64,1
845,1322,1693,64,1
846,1322,1691,64,1
847,1322,1684,64,1
848,1249,127,64,1
849,972,11685,64,1
850,1322,1269,64,1
851,1819,10064,64,1
852,1322,1695,64,1
853,1322,3260,64,1
854,1322,1915,64,1
855,1322,2157,64,1
856,1068,2425,64,1
857,222,203,64,1
858,1821,262,64,1
859,1322,3011,64,1
860,1322,3006,64,1
861,222,128,64,1
862,701,7450,64,1
863,1137,64,64,1
864,1322,2805,64,1
865,697,7956,64,1
866,1097,538,64,1
867,1322,2441,64,1
868,1322,2429,64,1
869,222,4742,64,1
870,1744,11976,64,1
871,222,94,64,1
872,1322,2786,64,1
873,966,325,64,1
874,966,190,64,1
875,303,5488,64,1
876,610,1904,64,1
877,1322,11271,64,1
878,494,2948,64,1
879,1888,7599,64,1
880,1242,10064,64,1
881,222,9829,64,1
882,1817,4492,64,1
883,697,550,64,1
884,1817,3837,64,1
885,1817,2731,64,1
886,1744,6996,64,1
887,1744,6547,64,1
888,494,3364,64,1
889,1744,4548,64,1
890,610,1000,64,1
891,1817,1268,64,1
892,494,3161,64,1
893,1322,11724,64,1
894,1322,11074,64,1
895,1888,8366,64,1
896,1818,232,64,1
897,1818,224,64,1
898,1818,219,64,1
899,1818,210,64,1
900,494,2705,64,1
901,1818,64,64,1
902,1818,52,64,1
903,1817,11308,64,1
904,1888,9335,64,1
905,1322,10944,64,1
906,1502,1958,64,1
907,1322,10945,64,1
908,494,2807,64,1
909,1817,12250,64,1
910,1322,10981,64,1
911,1249,190,64,1
912,40,1628,64,1
913,1818,247,64,1
914,1322,11861,64,1
915,1313,413,64,1
916,1502,862,64,1
917,1249,203,64,1
918,211,1278,64,1
919,1236,882,64,1
920,702,851,64,1
921,1744,3021,64,1
922,494,3934,64,1
923,1689,11712,64,1
924,1502,720,64,1
925,693,420,64,1
926,211,4156,64,1
927,613,6971,64,1
928,40,483,64,1
929,1324,2970,64,1
930,211,1222,64,1
931,494,3981,64,1
932,222,302,64,1
933,1097,1517,64,1
934,1744,3023,64,1
935,1744,4111,64,1
936,1313,312,64,1
937,1627,11457,64,1
938,1313,251,64,1
939,1322,12005,64,1
940,1322,12014,64,1
941,1888,6574,64,1
942,494,1260,64,1
943,371,2200,64,1
944,1097,1812,64,1
945,1689,1624,64,1
946,1689,3656,64,1
947,1817,81,64,1
948,1817,53,64,1
949,222,12183,64,1
950,494,795,64,1
951,1249,196,64,1
952,1627,3747,64,1
953,525,2142,64,1
954,610,2701,64,1
955,494,2637,64,1
956,40,638,64,1
957,1322,10326,64,1
958,222,3911,64,1
959,529,12446,64,1
960,1322,10329,64,1
961,1322,10331,64,1
962,610,3404,64,1
963,1322,10082,64,1
964,494,1780,64,1
965,1243,2272,64,1
966,494,1930,64,1
967,1,113,64,1
968,494,1998,64,1
969,1322,10333,64,1
970,610,3399,64,1
971,610,3393,64,1
972,494,1890,64,1
973,1818,3606,64,1
974,1215,1050,64,1
975,537,60,64,1
976,1744,7720,64,1
977,494,1637,64,1
978,537,975,64,1
979,494,1648,64,1
980,537,958,64,1
981,537,859,64,1
982,1243,5971,64,1
983,1,99,64,1
984,1322,9797,64,1
985,697,1954,64,1
986,537,289,64,1
987,222,52,64,1
988,537,277,64,1
989,1249,182,64,1
990,537,257,64,1
991,537,254,64,1
992,610,3928,64,1
993,1818,254,64,1
994,1635,293,64,1
995,1818,2189,64,1
996,529,6843,64,1
997,1818,286,64,1
998,1888,12496,64,1
999,1322,10386,64,1
1000,1888,12377,64,1
1001,1322,10393,64,1
1002,1818,279,64,1
1003,494,2289,64,1
1004,494,2405,64,1
1005,211,1419,64,1
1006,1322,10928,64,1
1007,1818,258,64,1
1008,1322,10939,64,1
1009,494,2617,64,1
1010,610,2815,64,1
1011,1322,10942,64,1
1012,1818,273,64,1
1013,1818,2946,64,1
1014,1818,318,64,1
1015,494,2269,64,1
1016,1818,1809,64,1
1017,1818,1807,64,1
1018,1818,1806,64,1
1019,1818,1503,64,1
1020,1818,1321,64,1
1021,3,170,64,1
1022,1322,10337,64,1
1023,1889,177,64,1
1024,697,557,64,1
1025,1818,795,64,1
1026,1322,10366,64,1
1027,1818,708,64,1
1028,1322,10378,64,1
1029,1322,10380,64,1
1030,1818,478,64,1
1031,1322,10382,64,1
1032,494,2108,64,1
1033,1810,140,64,1
1034,211,740,64,1
1035,651,1243,64,1
1036,833,2909,64,1
1037,44,1323,64,1
1038,833,2821,64,1
1039,910,3284,64,1
1040,44,1324,64,1
1041,1378,7756,64,1
1042,1378,10596,64,1
1043,44,1322,64,1
1044,1106,9504,64,1
1045,1106,9508,64,1
1046,456,945,64,1
1047,456,541,64,1
1048,44,1325,64,1
1049,456,371,64,1
1050,1701,1534,64,1
1051,1106,9509,64,1
1052,1106,9506,64,1
1053,1534,190,64,1
1054,44,1321,64,1
1055,44,1317,64,1
1056,1106,3362,64,1
1057,44,978,64,1
1058,44,984,64,1
1059,44,992,64,1
1060,44,1014,64,1
1061,44,1045,64,1
1062,44,1124,64,1
1063,44,1318,64,1
1064,44,1129,64,1
1065,1106,9134,64,1
1066,44,1312,64,1
1067,211,6898,64,1
1068,44,1313,64,1
1069,44,1314,64,1
1070,1249,765,64,1
1071,1378,1317,64,1
1072,44,1309,64,1
1073,1791,12116,64,1
1074,910,4944,64,1
1075,452,588,64,1
1076,1534,515,64,1
1077,1107,831,64,1
1078,44,1327,64,1
1079,44,1329,64,1
1080,1107,835,64,1
1081,1534,526,64,1
1082,1701,682,64,1
1083,1107,743,64,1
1084,1107,878,64,1
1085,1395,2857,64,1
1086,44,1333,64,1
1087,1395,3321,64,1
1088,1791,2739,64,1
1089,833,644,64,1
1090,44,1421,64,1
1091,1395,6853,64,1
1092,1534,537,64,1
1093,449,924,64,1
1094,1249,851,64,1
1095,1107,630,64,1
1096,1106,11374,64,1
1097,1106,11379,64,1
1098,1218,3812,64,1
1099,1791,11505,64,1
1100,1841,1484,64,1
1101,1701,1291,64,1
1102,1107,332,64,1
1103,1841,2909,64,1
1104,1701,1260,64,1
1105,833,1220,64,1
1106,1701,1254,64,1
1107,1107,424,64,1
1108,1249,1907,64,1
1109,1107,449,64,1
1110,211,36,64,1
1111,1888,2681,64,1
1112,1107,627,64,1
1113,1378,603,64,1
1114,44,1448,64,1
1115,44,976,64,1
1116,44,951,64,1
1117,1701,4959,64,1
1118,833,6764,64,1
1119,222,497,64,1
1120,369,1812,64,1
1121,1701,4949,64,1
1122,264,1278,64,1
1123,211,357,64,1
1124,508,12410,64,1
1125,1701,4729,64,1
1126,833,4757,64,1
1127,1531,136,64,1
1128,1531,158,64,1
1129,644,5898,64,1
1130,222,518,64,1
1131,644,5356,64,1
1132,1554,1262,64,1
1133,222,2822,64,1
1134,1249,747,64,1
1135,86,1011,64,1
1136,44,476,64,1
1137,44,421,64,1
1138,508,8005,64,1
1139,1218,1521,64,1
1140,44,426,64,1
1141,44,448,64,1
1142,222,481,64,1
1143,1701,6058,64,1
1144,44,484,64,1
1145,44,449,64,1
1146,44,451,64,1
1147,44,454,64,1
1148,1701,5860,64,1
1149,44,461,64,1
1150,508,10063,64,1
1151,44,473,64,1
1152,44,475,64,1
1153,369,1832,64,1
1154,1068,11503,64,1
1155,1106,980,64,1
1156,44,490,64,1
1157,1534,43,64,1
1158,44,793,64,1
1159,44,794,64,1
1160,44,796,64,1
1161,44,800,64,1
1162,44,807,64,1
1163,44,811,64,1
1164,44,764,64,1
1165,44,812,64,1
1166,44,866,64,1
1167,44,872,64,1
1168,44,882,64,1
1169,44,908,64,1
1170,1534,54,64,1
1171,44,934,64,1
1172,44,940,64,1
1173,44,851,64,1
1174,44,711,64,1
1175,44,707,64,1
1176,1378,282,64,1
1177,44,492,64,1
1178,44,494,64,1
1179,44,495,64,1
1180,44,496,64,1
1181,44,602,64,1
1182,44,603,64,1
1183,44,607,64,1
1184,1533,588,64,1
1185,44,612,64,1
1186,44,621,64,1
1187,44,635,64,1
1188,44,696,64,1
1189,1377,666,64,1
1190,1701,2772,64,1
1191,1378,272,64,1
1192,44,700,64,1
1193,44,704,64,1
1194,1249,761,64,1
1195,44,1465,64,1
1196,1534,544,64,1
1197,1218,7755,64,1
1198,44,6191,64,1
1199,44,6523,64,1
1200,44,6524,64,1
1201,44,7164,64,1
1202,44,7489,64,1
1203,44,7993,64,1
1204,1667,162,64,1
1205,44,6090,64,1
1206,44,8134,64,1
1207,1534,1467,64,1
1208,44,9000,64,1
1209,44,9726,64,1
1210,1221,127,64,1
1211,44,10170,64,1
1212,44,11317,64,1
1213,44,12264,64,1
1214,44,8755,64,1
1215,222,2707,64,1
1216,44,5829,64,1
1217,44,5356,64,1
1218,44,3911,64,1
1219,44,3997,64,1
1220,1888,2663,64,1
1221,44,4048,64,1
1222,1534,1063,64,1
1223,44,4050,64,1
1224,44,4067,64,1
1225,44,5812,64,1
1226,44,4347,64,1
1227,44,4672,64,1
1228,44,4696,64,1
1229,44,4852,64,1
1230,44,4934,64,1
1231,44,5213,64,1
1232,1667,139,64,1
1233,44,5349,64,1
1234,702,5781,64,1
1235,1221,143,64,1
1236,1534,1539,64,1
