,user,item,time,rate
155,1068,835,54,1
156,1829,3791,54,1
157,1068,1002,54,1
158,1829,9483,54,1
159,78,1986,54,1
160,1829,9696,54,1
161,1829,407,54,1
162,1829,10162,54,1
163,1750,1348,54,1
164,180,64,54,1
165,922,2811,54,1
166,1773,234,54,1
167,833,332,54,1
168,1867,134,54,1
169,1125,9614,54,1
170,1121,9239,54,1
171,37,11535,54,1
172,180,251,54,1
173,99,482,54,1
174,211,41,54,1
175,211,36,54,1
176,1773,242,54,1
177,1031,250,54,1
178,99,10647,54,1
179,99,476,54,1
180,211,10,54,1
181,11,86,54,1
182,180,411,54,1
183,1068,1562,54,1
184,1829,10267,54,1
185,1829,1331,54,1
186,835,942,54,1
187,865,9381,54,1
188,1770,1597,54,1
189,1829,10909,54,1
190,865,9520,54,1
191,1829,10910,54,1
192,211,739,54,1
193,865,9521,54,1
194,1829,3140,54,1
195,211,718,54,1
196,1867,52,54,1
197,1829,10915,54,1
198,1829,11023,54,1
199,1829,11042,54,1
200,922,7102,54,1
201,1829,6307,54,1
202,1867,64,54,1
203,211,681,54,1
204,1821,6367,54,1
205,865,12040,54,1
206,211,439,54,1
207,180,817,54,1
208,758,284,54,1
209,1829,3234,54,1
210,86,851,54,1
211,1864,2210,54,1
212,86,846,54,1
213,86,773,54,1
214,865,2238,54,1
215,1721,11863,54,1
216,86,649,54,1
217,86,511,54,1
218,1829,7636,54,1
219,922,2807,54,1
220,833,199,54,1
221,1821,6261,54,1
222,922,4590,54,1
223,86,177,54,1
224,833,257,54,1
225,85,602,54,1
226,1829,7923,54,1
227,1829,7997,54,1
228,85,179,54,1
229,1758,192,54,1
230,922,5406,54,1
231,1865,94,54,1
232,1721,4747,54,1
233,105,251,54,1
234,922,5074,54,1
235,86,1283,54,1
236,1721,8409,54,1
237,865,3452,54,1
238,865,2594,54,1
239,833,203,54,1
240,1770,793,54,1
241,1721,11849,54,1
242,99,878,54,1
243,86,1331,54,1
244,1757,3219,54,1
245,702,2052,54,1
246,644,5894,54,1
247,1829,6637,54,1
248,1721,5264,54,1
249,1829,224,54,1
250,86,1125,54,1
251,1068,7862,54,1
252,702,2048,54,1
253,1068,627,54,1
254,1829,8000,54,1
255,876,1890,54,1
256,756,250,54,1
257,1863,12400,54,1
258,99,2958,54,1
259,1068,7414,54,1
260,1754,1247,54,1
261,211,941,54,1
262,37,6,54,1
263,865,4834,54,1
264,1754,1022,54,1
265,99,1607,54,1
266,865,4864,54,1
267,1821,800,54,1
268,865,1655,54,1
269,1829,3556,54,1
270,1821,5815,54,1
271,922,4050,54,1
272,734,1317,54,1
273,977,1274,54,1
274,922,6781,54,1
275,1821,819,54,1
276,37,30,54,1
277,922,6493,54,1
278,922,6396,54,1
279,1829,8373,54,1
280,1761,180,54,1
281,99,3503,54,1
282,787,1246,54,1
283,1821,1254,54,1
284,1821,1247,54,1
285,1761,6585,54,1
286,1031,4805,54,1
287,153,63,54,1
288,1761,11046,54,1
289,865,1947,54,1
290,153,249,54,1
291,833,190,54,1
292,865,1946,54,1
293,153,436,54,1
294,1821,1041,54,1
295,1821,1000,54,1
296,1829,168,54,1
297,865,1800,54,1
298,922,6491,54,1
299,211,8,54,1
300,1795,3430,54,1
301,787,1803,54,1
302,180,3338,54,1
303,1007,9016,54,1
304,637,1392,54,1
305,180,3339,54,1
306,1068,2379,54,1
307,787,3576,54,1
308,180,3342,54,1
309,1121,12187,54,1
310,787,2730,54,1
311,922,134,54,1
312,1852,5406,54,1
313,1121,12094,54,1
314,1852,4622,54,1
315,1770,3049,54,1
316,180,3344,54,1
317,86,12175,54,1
318,833,614,54,1
319,833,179,54,1
320,1867,270,54,1
321,1890,12498,54,1
322,1852,6134,54,1
323,1770,2809,54,1
324,1694,2617,54,1
325,1829,1849,54,1
326,1694,2640,54,1
327,637,1240,54,1
328,1852,11858,54,1
329,787,440,54,1
330,787,2453,54,1
331,1867,268,54,1
332,30,1032,54,1
333,637,1358,54,1
334,180,3332,54,1
335,865,2595,54,1
336,211,1,54,1
337,180,3335,54,1
338,1890,12507,54,1
339,865,855,54,1
340,922,86,54,1
341,201,160,54,1
342,787,433,54,1
343,180,3329,54,1
344,922,162,54,1
345,1774,2238,54,1
346,1821,5343,54,1
347,651,4123,54,1
348,1694,10313,54,1
349,1741,10650,54,1
350,743,1607,54,1
351,743,1614,54,1
352,743,1799,54,1
353,1121,9583,54,1
354,37,1168,54,1
355,743,2148,54,1
356,1836,224,54,1
357,743,2228,54,1
358,1829,117,54,1
359,1829,2041,54,1
360,1795,12222,54,1
361,637,1979,54,1
362,922,247,54,1
363,1121,9571,54,1
364,37,1165,54,1
365,1829,5529,54,1
366,37,1169,54,1
367,1829,12298,54,1
368,1741,11934,54,1
369,143,86,54,1
370,1867,271,54,1
371,1821,5367,54,1
372,99,1655,54,1
373,1694,7754,54,1
374,1083,9392,54,1
375,833,144,54,1
376,1741,11931,54,1
377,787,332,54,1
378,37,1170,54,1
379,1867,272,54,1
380,1852,2627,54,1
381,1829,12296,54,1
382,893,136,54,1
383,1121,9597,54,1
384,922,232,54,1
385,1768,64,54,1
386,1821,5344,54,1
387,637,1217,54,1
388,833,461,54,1
389,180,3327,54,1
390,787,885,54,1
391,37,3417,54,1
392,1741,11940,54,1
393,922,8246,54,1
394,180,3188,54,1
395,743,627,54,1
396,865,1064,54,1
397,635,894,54,1
398,1867,257,54,1
399,1829,12292,54,1
400,833,432,54,1
401,1829,822,54,1
402,1770,11803,54,1
403,693,7418,54,1
404,1694,376,54,1
405,205,3689,54,1
406,1829,1597,54,1
407,922,8406,54,1
408,99,3737,54,1
409,1829,1550,54,1
410,1773,2499,54,1
411,1821,2352,54,1
412,1829,789,54,1
413,1125,1413,54,1
414,1125,859,54,1
415,1000,1878,54,1
416,11,1421,54,1
417,180,978,54,1
418,180,1307,54,1
419,99,1490,54,1
420,1867,254,54,1
421,99,449,54,1
422,180,3322,54,1
423,1829,1534,54,1
424,1773,1468,54,1
425,865,1071,54,1
426,1715,4342,54,1
427,632,286,54,1
428,1829,5783,54,1
429,1773,1471,54,1
430,1867,256,54,1
431,11,2881,54,1
432,1028,2677,54,1
433,1829,1268,54,1
434,1773,8670,54,1
435,1829,1569,54,1
436,1741,11939,54,1
437,1694,672,54,1
438,203,3662,54,1
439,787,495,54,1
440,833,448,54,1
441,945,4155,54,1
442,1694,1773,54,1
443,853,10394,54,1
444,637,1013,54,1
445,99,1480,54,1
446,865,1060,54,1
447,180,3325,54,1
448,922,8676,54,1
449,1770,2139,54,1
450,180,3324,54,1
451,37,1202,54,1
452,1694,550,54,1
453,922,2817,54,1
454,1829,1762,54,1
455,637,506,54,1
456,37,7077,54,1
457,1891,5319,54,1
458,1829,1788,54,1
459,180,3326,54,1
460,410,9329,55,1
461,565,299,55,1
462,693,2978,55,1
463,460,2099,55,1
464,1324,391,55,1
465,693,4120,55,1
466,1727,3429,55,1
467,1727,2449,55,1
468,1727,2807,55,1
469,314,470,55,1
470,410,11317,55,1
471,1616,2588,55,1
472,1727,1988,55,1
473,918,12323,55,1
474,1727,2490,55,1
475,410,8430,55,1
476,1727,2285,55,1
477,919,553,55,1
478,1727,2622,55,1
479,1727,3433,55,1
480,1727,2488,55,1
481,460,2001,55,1
482,1727,2580,55,1
483,1727,2229,55,1
484,693,2670,55,1
485,1727,2456,55,1
486,1324,436,55,1
487,1727,3214,55,1
488,1727,2108,55,1
489,693,2400,55,1
490,314,685,55,1
491,410,9328,55,1
492,1727,3283,55,1
493,918,11809,55,1
494,1727,2476,55,1
495,1727,2293,55,1
496,1821,4440,55,1
497,1727,2262,55,1
498,565,503,55,1
499,1727,2962,55,1
500,693,11884,55,1
501,1727,2480,55,1
502,919,395,55,1
503,314,123,55,1
504,1616,654,55,1
505,1068,5687,55,1
506,1616,1280,55,1
507,853,3007,55,1
508,1324,416,55,1
509,1727,3083,55,1
510,1727,2289,55,1
511,1727,2282,55,1
512,1727,2408,55,1
513,1616,4685,55,1
514,1727,2277,55,1
515,918,11564,55,1
516,565,484,55,1
517,1727,2628,55,1
518,835,448,55,1
519,865,2676,55,1
520,1068,4924,55,1
521,1727,203,55,1
522,1727,196,55,1
523,222,851,55,1
524,565,1050,55,1
525,1852,2962,55,1
526,1852,3966,55,1
527,565,1125,55,1
528,1852,4460,55,1
529,1852,6661,55,1
530,1727,213,55,1
531,1852,9391,55,1
532,1852,12225,55,1
533,833,454,55,1
534,1727,193,55,1
535,1154,11238,55,1
536,922,8680,55,1
537,1068,1850,55,1
538,833,439,55,1
539,833,438,55,1
540,86,5386,55,1
541,1068,2176,55,1
542,922,8315,55,1
543,1852,1712,55,1
544,1727,268,55,1
545,1727,520,55,1
546,853,6811,55,1
547,1727,515,55,1
548,1727,512,55,1
549,1727,511,55,1
550,1727,509,55,1
551,1727,506,55,1
552,1068,3328,55,1
553,833,952,55,1
554,1727,248,55,1
555,1509,470,55,1
556,1509,513,55,1
557,1509,541,55,1
558,1727,461,55,1
559,1068,2812,55,1
560,1509,545,55,1
561,1727,389,55,1
562,1509,546,55,1
563,1727,377,55,1
564,456,984,55,1
565,1509,482,55,1
566,1727,521,55,1
567,922,7265,55,1
568,1727,190,55,1
569,1727,127,55,1
570,1509,959,55,1
571,222,1666,55,1
572,1821,5818,55,1
573,1068,567,55,1
574,1509,1041,55,1
575,86,1848,55,1
576,565,1322,55,1
577,1829,3469,55,1
578,572,4740,55,1
579,922,6247,55,1
580,510,7064,55,1
581,510,6620,55,1
582,1721,11863,55,1
583,410,5510,55,1
584,1721,11861,55,1
585,1154,5580,55,1
586,1154,4970,55,1
587,33,1068,55,1
588,1829,3413,55,1
589,833,263,55,1
590,1821,5787,55,1
591,1727,167,55,1
592,1754,623,55,1
593,1154,9758,55,1
594,1785,4573,55,1
595,33,450,55,1
596,11,86,55,1
597,510,11190,55,1
598,510,11142,55,1
599,86,3471,55,1
600,33,608,55,1
601,565,1240,55,1
602,1655,1444,55,1
603,1588,11330,55,1
604,1587,10869,55,1
605,1821,5792,55,1
606,86,3069,55,1
607,1509,659,55,1
608,33,689,55,1
609,510,10681,55,1
610,565,1243,55,1
611,1509,805,55,1
612,1154,8102,55,1
613,1154,9237,55,1
614,1727,522,55,1
615,1727,544,55,1
616,880,6100,55,1
617,565,651,55,1
618,887,86,55,1
619,1727,1479,55,1
620,1727,1470,55,1
621,1727,1364,55,1
622,1727,1294,55,1
623,1727,1293,55,1
624,1727,1284,55,1
625,1727,1282,55,1
626,1821,4840,55,1
627,1727,1281,55,1
628,1727,1257,55,1
629,1829,4806,55,1
630,460,543,55,1
631,1727,1132,55,1
632,1727,1125,55,1
633,1852,887,55,1
634,1727,1123,55,1
635,1727,1122,55,1
636,1727,1110,55,1
637,1727,1280,55,1
638,965,8843,55,1
639,887,251,55,1
640,565,644,55,1
641,1068,4850,55,1
642,888,1465,55,1
643,460,1741,55,1
644,1616,190,55,1
645,1068,4330,55,1
646,1727,1818,55,1
647,693,448,55,1
648,410,6321,55,1
649,919,1583,55,1
650,887,286,55,1
651,565,526,55,1
652,888,601,55,1
653,1727,1767,55,1
654,1727,1741,55,1
655,1068,3983,55,1
656,1068,3919,55,1
657,1821,4542,55,1
658,887,413,55,1
659,460,1474,55,1
660,1821,4804,55,1
661,833,2754,55,1
662,1727,1023,55,1
663,1727,1003,55,1
664,1829,4724,55,1
665,1821,5342,55,1
666,143,1109,55,1
667,1727,649,55,1
668,833,1035,55,1
669,1727,648,55,1
670,565,879,55,1
671,460,393,55,1
672,1727,638,55,1
673,1727,635,55,1
674,1727,652,55,1
675,1727,632,55,1
676,1616,4754,55,1
677,1727,629,55,1
678,1727,626,55,1
679,1727,559,55,1
680,1727,550,55,1
681,1727,549,55,1
682,1727,548,55,1
683,1727,547,55,1
684,1727,545,55,1
685,1727,631,55,1
686,1727,653,55,1
687,1852,1611,55,1
688,143,1332,55,1
689,1727,882,55,1
690,1727,861,55,1
691,965,7813,55,1
692,573,257,55,1
693,1727,773,55,1
694,143,6176,55,1
695,143,4311,55,1
696,1791,10872,55,1
697,1509,67,55,1
698,565,851,55,1
699,1727,764,55,1
700,1655,1573,55,1
701,1852,1240,55,1
702,1829,4170,55,1
703,1509,111,55,1
704,833,1246,55,1
705,1158,390,55,1
706,565,867,55,1
707,1604,86,55,1
708,33,447,55,1
709,880,9971,55,1
710,1068,5153,55,1
711,565,896,55,1
712,697,3394,55,1
713,1727,3519,55,1
714,30,1021,55,1
715,1343,2260,55,1
716,443,3258,55,1
717,443,2969,55,1
718,443,2446,55,1
719,443,1918,55,1
720,443,1269,55,1
721,443,998,55,1
722,585,9353,55,1
723,443,993,55,1
724,443,816,55,1
725,1667,6493,55,1
726,443,493,55,1
727,443,485,55,1
728,1667,6633,55,1
729,443,425,55,1
730,443,419,55,1
731,443,331,55,1
732,443,290,55,1
733,443,271,55,1
734,443,254,55,1
735,443,251,55,1
736,443,160,55,1
737,443,130,55,1
738,443,69,55,1
739,443,52,55,1
740,99,942,55,1
741,1331,497,55,1
742,443,4127,55,1
743,1331,612,55,1
744,1215,1243,55,1
745,1667,1127,55,1
746,1331,4817,55,1
747,443,11443,55,1
748,1667,2145,55,1
749,443,10392,55,1
750,443,10366,55,1
751,1331,2837,55,1
752,443,10305,55,1
753,443,8295,55,1
754,443,7494,55,1
755,443,5810,55,1
756,1667,2588,55,1
757,1667,2815,55,1
758,1821,2454,55,1
759,1667,3217,55,1
760,443,5808,55,1
761,1667,4413,55,1
762,443,5799,55,1
763,1667,5898,55,1
764,443,4982,55,1
765,970,2397,55,1
766,1667,6353,55,1
767,30,1013,55,1
768,443,4731,55,1
769,583,2263,55,1
770,1331,807,55,1
771,1655,376,55,1
772,443,4188,55,1
773,1667,3289,55,1
774,743,1152,55,1
775,1331,282,55,1
776,1331,197,55,1
777,425,5653,55,1
778,425,294,55,1
779,425,276,55,1
780,22,308,55,1
781,22,290,55,1
782,423,12517,55,1
783,480,61,55,1
784,22,257,55,1
785,22,130,55,1
786,480,144,55,1
787,480,182,55,1
788,22,128,55,1
789,912,245,55,1
790,1210,538,55,1
791,480,194,55,1
792,912,1651,55,1
793,480,195,55,1
794,480,398,55,1
795,480,539,55,1
796,222,307,55,1
797,480,553,55,1
798,912,7805,55,1
799,480,882,55,1
800,753,1231,55,1
801,480,1011,55,1
802,480,1268,55,1
803,480,1355,55,1
804,480,1444,55,1
805,697,10592,55,1
806,1667,886,55,1
807,222,291,55,1
808,1821,3400,55,1
809,1655,2678,55,1
810,1331,86,55,1
811,1331,53,55,1
812,970,1286,55,1
813,1839,302,55,1
814,941,503,55,1
815,743,2282,55,1
816,941,468,55,1
817,1829,5392,55,1
818,1210,1557,55,1
819,452,2617,55,1
820,1655,2617,55,1
821,1821,2636,55,1
822,748,1013,55,1
823,30,3872,55,1
824,1821,2820,55,1
825,1181,251,55,1
826,1181,363,55,1
827,452,5021,55,1
828,1629,11467,55,1
829,743,7396,55,1
830,699,672,55,1
831,985,6200,55,1
832,743,12468,55,1
833,1821,2883,55,1
834,1655,390,55,1
835,452,5037,55,1
836,529,200,55,1
837,743,3203,55,1
838,743,534,55,1
839,1331,5226,55,1
840,1331,10360,55,1
841,462,2707,55,1
842,462,2968,55,1
843,462,3908,55,1
844,1210,9942,55,1
845,1829,8196,55,1
846,462,5812,55,1
847,462,5907,55,1
848,1662,1037,55,1
849,1821,1126,55,1
850,1662,4714,55,1
851,1662,12017,55,1
852,218,224,55,1
853,1821,1000,55,1
854,1655,206,55,1
855,1389,196,55,1
856,218,247,55,1
857,99,781,55,1
858,1821,811,55,1
859,218,2185,55,1
860,99,748,55,1
861,1389,1280,55,1
862,222,64,55,1
863,1821,802,55,1
864,335,52,55,1
865,1343,761,55,1
866,334,4868,55,1
867,1210,9940,55,1
868,334,4865,55,1
869,1389,773,55,1
870,449,5830,55,1
871,1655,62,55,1
872,462,1428,55,1
873,1655,198,55,1
874,1655,196,55,1
875,1821,1890,55,1
876,1343,132,55,1
877,1821,1805,55,1
878,1821,1628,55,1
879,1829,6848,55,1
880,1212,756,55,1
881,460,5893,55,1
882,1655,166,55,1
883,449,3316,55,1
884,970,7214,55,1
885,460,5902,55,1
886,1829,7677,55,1
887,1655,160,55,1
888,1210,11000,55,1
889,1829,7366,55,1
890,1655,152,55,1
891,1821,1465,55,1
892,970,6896,55,1
893,1655,127,55,1
894,1821,1364,55,1
895,462,254,55,1
896,1821,1314,55,1
897,462,603,55,1
898,462,607,55,1
899,462,614,55,1
900,449,2170,55,1
901,1655,203,55,1
902,936,1294,55,1
903,1655,214,55,1
904,222,224,55,1
905,1666,1363,55,1
906,1641,11501,55,1
907,348,357,55,1
908,326,812,55,1
909,1666,2528,55,1
910,1829,6226,55,1
911,1666,3397,55,1
912,1491,1056,55,1
913,1821,606,55,1
914,1666,11564,55,1
915,1215,564,55,1
916,319,4776,55,1
917,316,4748,55,1
918,327,932,55,1
919,970,3234,55,1
920,1829,11269,55,1
921,30,1004,55,1
922,30,1005,55,1
923,539,1517,55,1
924,539,160,55,1
925,1829,11391,55,1
926,941,1939,55,1
927,1667,513,55,1
928,1667,515,55,1
929,539,69,55,1
930,1829,11638,55,1
931,941,1601,55,1
932,30,1009,55,1
933,30,371,55,1
934,1829,8444,55,1
935,1829,10435,55,1
936,1666,644,55,1
937,334,4835,55,1
938,734,12268,55,1
939,736,199,55,1
940,1829,8513,55,1
941,1829,8768,55,1
942,1215,51,55,1
943,334,4833,55,1
944,1829,8955,55,1
945,334,4829,55,1
946,222,250,55,1
947,1829,9161,55,1
948,449,5834,55,1
949,327,4834,55,1
950,1666,859,55,1
951,1210,9937,55,1
952,1829,9693,55,1
953,1343,1248,55,1
954,222,256,55,1
955,327,4189,55,1
956,1666,130,55,1
957,327,3450,55,1
958,1644,251,55,1
959,1829,9909,55,1
960,1666,340,55,1
961,327,2113,55,1
962,1666,610,55,1
963,1166,3996,55,1
964,449,5836,55,1
965,1666,48,55,1
966,1727,3480,55,1
967,912,9006,55,1
968,753,1613,55,1
969,1727,6357,55,1
970,1069,2267,55,1
971,314,4719,55,1
972,1727,6352,55,1
973,1727,6348,55,1
974,918,2732,55,1
975,1727,6344,55,1
976,918,2803,55,1
977,890,12445,55,1
978,1069,1829,55,1
979,918,2957,55,1
980,1069,1795,55,1
981,1679,11649,55,1
982,918,3045,55,1
983,1324,7414,55,1
984,1852,262,55,1
985,1819,6675,55,1
986,1819,6303,55,1
987,1727,6142,55,1
988,1727,6132,55,1
989,98,4537,55,1
990,1727,5875,55,1
991,1727,5827,55,1
992,930,4574,55,1
993,697,1661,55,1
994,1852,411,55,1
995,1727,5780,55,1
996,1069,2542,55,1
997,1727,6490,55,1
998,1727,6491,55,1
999,1069,2888,55,1
1000,1727,7191,55,1
1001,314,4723,55,1
1002,1821,86,55,1
1003,1727,7190,55,1
1004,1069,5439,55,1
1005,1069,4640,55,1
1006,918,993,55,1
1007,918,1050,55,1
1008,918,1132,55,1
1009,918,1281,55,1
1010,918,1515,55,1
1011,918,1638,55,1
1012,918,2048,55,1
1013,918,3407,55,1
1014,1820,257,55,1
1015,697,3370,55,1
1016,1727,7184,55,1
1017,1069,3315,55,1
1018,1727,7137,55,1
1019,1727,6847,55,1
1020,1727,6822,55,1
1021,1069,3259,55,1
1022,1727,6655,55,1
1023,1819,9366,55,1
1024,1727,6637,55,1
1025,918,2345,55,1
1026,1727,6632,55,1
1027,1727,6599,55,1
1028,918,2259,55,1
1029,1069,830,55,1
1030,1819,294,55,1
1031,1817,7429,55,1
1032,697,442,55,1
1033,565,190,55,1
1034,918,8732,55,1
1035,519,371,55,1
1036,1727,4411,55,1
1037,519,62,55,1
1038,1727,4011,55,1
1039,1829,4978,55,1
1040,697,289,55,1
1041,1727,3971,55,1
1042,1727,3793,55,1
1043,1727,3792,55,1
1044,918,9029,55,1
1045,1068,9342,55,1
1046,852,4328,55,1
1047,1727,3785,55,1
1048,1727,3783,55,1
1049,1727,3782,55,1
1050,314,1526,55,1
1051,1727,3780,55,1
1052,1727,3755,55,1
1053,918,10410,55,1
1054,1727,3725,55,1
1055,1727,3677,55,1
1056,1727,3662,55,1
1057,1727,3542,55,1
1058,918,11405,55,1
1059,1616,4931,55,1
1060,918,9030,55,1
1061,33,1069,55,1
1062,519,2741,55,1
1063,1727,5175,55,1
1064,565,150,55,1
1065,1727,5697,55,1
1066,1069,324,55,1
1067,1727,5629,55,1
1068,1215,9695,55,1
1069,918,4050,55,1
1070,918,4067,55,1
1071,1727,5552,55,1
1072,1727,5551,55,1
1073,918,4130,55,1
1074,697,1049,55,1
1075,918,4503,55,1
1076,918,5195,55,1
1077,890,1125,55,1
1078,918,5244,55,1
1079,1324,4424,55,1
1080,918,5375,55,1
1081,918,5765,55,1
1082,1741,9280,55,1
1083,918,6932,55,1
1084,565,162,55,1
1085,918,6934,55,1
1086,918,7665,55,1
1087,697,683,55,1
1088,1741,11932,55,1
1089,1324,3937,55,1
1090,565,182,55,1
1091,1727,5224,55,1
1092,918,5360,55,1
1093,314,4726,55,1
1094,918,861,55,1
1095,1727,7194,55,1
1096,1500,217,55,1
1097,987,1953,55,1
1098,1727,10923,55,1
1099,1727,10813,55,1
1100,1727,10512,55,1
1101,1727,9974,55,1
1102,1386,487,55,1
1103,1727,9776,55,1
1104,1727,9769,55,1
1105,918,73,55,1
1106,1655,2247,55,1
1107,1727,9767,55,1
1108,918,74,55,1
1109,987,1068,55,1
1110,697,7421,55,1
1111,1727,9765,55,1
1112,1727,9712,55,1
1113,1727,9707,55,1
1114,314,9661,55,1
1115,1727,9598,55,1
1116,918,92,55,1
1117,697,6615,55,1
1118,918,130,55,1
1119,1727,9464,55,1
1120,918,132,55,1
1121,918,150,55,1
1122,493,9557,55,1
1123,493,12137,55,1
1124,918,79,55,1
1125,987,5398,55,1
1126,918,52,55,1
1127,480,10306,55,1
1128,480,2190,55,1
1129,912,9347,55,1
1130,1821,3749,55,1
1131,1727,12468,55,1
1132,1829,5387,55,1
1133,753,1962,55,1
1134,480,2352,55,1
1135,480,2440,55,1
1136,1727,12302,55,1
1137,480,2441,55,1
1138,1727,11887,55,1
1139,1727,11886,55,1
1140,1727,11885,55,1
1141,987,985,55,1
1142,480,2769,55,1
1143,1727,11884,55,1
1144,480,3468,55,1
1145,1727,11883,55,1
1146,480,6046,55,1
1147,1727,11882,55,1
1148,1727,11881,55,1
1149,1727,11880,55,1
1150,912,11507,55,1
1151,1727,11879,55,1
1152,480,6050,55,1
1153,1727,11837,55,1
1154,912,12202,55,1
1155,480,6051,55,1
1156,480,2799,55,1
1157,480,1466,55,1
1158,1821,378,55,1
1159,1727,9228,55,1
1160,697,4541,55,1
1161,1727,8559,55,1
1162,1727,8281,55,1
1163,1727,8104,55,1
1164,1500,11005,55,1
1165,1727,8079,55,1
1166,1727,7694,55,1
1167,851,6321,55,1
1168,1727,7638,55,1
1169,1500,12183,55,1
1170,565,93,55,1
1171,1069,8504,55,1
1172,1727,7467,55,1
1173,1727,8596,55,1
1174,565,132,55,1
1175,1727,7466,55,1
1176,1727,7465,55,1
1177,918,801,55,1
1178,1727,7397,55,1
1179,753,2621,55,1
1180,1727,7316,55,1
1181,1727,7200,55,1
1182,1069,7621,55,1
1183,1727,7198,55,1
1184,314,8768,55,1
1185,918,859,55,1
1186,314,4728,55,1
1187,1727,7196,55,1
1188,1672,1300,55,1
1189,1500,2520,55,1
1190,456,160,55,1
1191,1821,268,55,1
1192,1727,9175,55,1
1193,1821,376,55,1
1194,918,224,55,1
1195,1821,357,55,1
1196,1727,8873,55,1
1197,1821,340,55,1
1198,1821,319,55,1
1199,1727,8780,55,1
1200,1618,7537,55,1
1201,1821,300,55,1
1202,1727,8775,55,1
1203,1821,285,55,1
1204,1727,8620,55,1
1205,1069,11281,55,1
1206,1727,8618,55,1
1207,918,235,55,1
1208,1727,8616,55,1
1209,918,461,55,1
1210,1727,8615,55,1
1211,1727,8612,55,1
1212,1821,276,55,1
1213,1727,8611,55,1
1214,851,1389,55,1
1215,851,2821,55,1
1216,1727,8609,55,1
1217,1727,8608,55,1
1218,1727,8601,55,1
1219,1727,8598,55,1
1220,697,5007,55,1
1221,33,1073,55,1
1222,1821,7174,55,1
1223,510,6002,55,1
1224,1139,4174,55,1
1225,248,849,55,1
1226,1524,661,55,1
1227,865,689,55,1
