,Unnamed: 0,user,item,rate,time,real-time
57,402753,1220,2893,1,218976,2000-11
58,402754,1220,360,1,218976,2000-11
59,402755,1215,2613,1,218977,2000-11
60,402756,1215,1046,1,218977,2000-11
61,402757,1215,2223,1,218977,2000-11
62,402758,1215,2990,1,218977,2000-11
63,402759,1215,2617,1,218977,2000-11
64,402760,1215,2610,1,218977,2000-11
65,402761,1748,470,1,218978,2000-11
66,402762,1977,2285,1,218979,2000-11
67,402763,1297,1064,1,218980,2000-11
68,402764,1283,1680,1,218981,2000-11
69,402765,1283,2539,1,218981,2000-11
70,402766,1283,432,1,218981,2000-11
71,402767,1283,2490,1,218981,2000-11
72,402768,1218,87,1,218982,2000-11
73,402769,1220,3194,1,218983,2000-11
74,402770,1220,1140,1,218983,2000-11
75,402771,1214,1754,1,218984,2000-11
76,402772,1316,2526,1,218985,2000-11
77,402773,1243,720,1,218986,2000-11
78,402774,1243,204,1,218986,2000-11
79,402775,1977,3121,1,218987,2000-11
80,402776,1220,1729,1,218988,2000-11
81,402777,1220,2003,1,218988,2000-11
82,402778,1220,1299,1,218988,2000-11
83,402779,1283,1177,1,218989,2000-11
84,402780,1283,918,1,218989,2000-11
85,402781,1283,1083,1,218989,2000-11
86,402782,1283,353,1,218989,2000-11
87,402783,1302,1282,1,218990,2000-11
88,402784,1977,3184,1,218991,2000-11
89,402785,1297,278,1,218991,2000-11
90,402786,1220,3334,1,218992,2000-11
91,402787,1213,2729,1,218993,2000-11
92,402788,1213,812,1,218993,2000-11
93,402789,1213,1658,1,218993,2000-11
94,402790,1214,2282,1,218994,2000-11
95,402791,1211,420,1,218995,2000-11
96,402792,1214,2367,1,218995,2000-11
97,402793,1679,592,1,218996,2000-11
98,402794,1210,3039,1,218997,2000-11
99,402795,1215,1679,1,218998,2000-11
100,402796,1215,1090,1,218998,2000-11
101,402797,1215,812,1,218998,2000-11
102,402798,1215,1119,1,218998,2000-11
103,402799,1215,1052,1,218998,2000-11
104,402800,1215,2820,1,218998,2000-11
105,402801,1215,797,1,218998,2000-11
106,402802,1229,895,1,218999,2000-11
107,402803,1229,1783,1,218999,2000-11
108,402804,1220,2168,1,219000,2000-11
109,402805,1212,1078,1,219001,2000-11
110,402806,1218,1644,1,219002,2000-11
111,402807,1316,2575,1,219002,2000-11
112,402808,1811,2172,1,219003,2000-11
113,402809,1220,1824,1,219004,2000-11
114,402810,1229,516,1,219005,2000-11
115,402811,1679,1425,1,219006,2000-11
116,402812,1229,3085,1,219006,2000-11
117,402813,1977,706,1,219007,2000-11
118,402814,1212,3036,1,219008,2000-11
119,402815,1212,796,1,219008,2000-11
120,402816,1297,282,1,219009,2000-11
121,402817,1316,2067,1,219009,2000-11
122,402818,1316,2431,1,219009,2000-11
123,402819,1316,2850,1,219009,2000-11
124,402820,1316,966,1,219009,2000-11
125,402821,1210,3476,1,219010,2000-11
126,402822,1210,3491,1,219010,2000-11
127,402823,1229,2631,1,219011,2000-11
128,402824,1214,2526,1,219012,2000-11
129,402825,1214,278,1,219012,2000-11
130,402826,2093,2583,1,219013,2000-11
131,402827,2093,2910,1,219013,2000-11
132,402828,1229,1864,1,219014,2000-11
133,402829,1679,108,1,219014,2000-11
134,402830,1229,1648,1,219014,2000-11
135,402831,1229,1374,1,219014,2000-11
136,402832,1679,3296,1,219014,2000-11
137,402833,1977,3225,1,219015,2000-11
138,402834,1977,2979,1,219015,2000-11
139,402835,1229,3362,1,219016,2000-11
140,402836,1283,1884,1,219017,2000-11
141,402837,1283,1905,1,219017,2000-11
142,402838,1283,1404,1,219017,2000-11
143,402839,1316,2035,1,219018,2000-11
144,402840,1500,3374,1,219019,2000-11
145,402841,1748,792,1,219020,2000-11
146,402842,1229,2690,1,219021,2000-11
147,402843,1220,1858,1,219022,2000-11
148,402844,1212,3274,1,219023,2000-11
149,402845,1211,1178,1,219024,2000-11
150,402846,1211,2666,1,219025,2000-11
151,402847,1977,3346,1,219026,2000-11
152,402848,1229,2373,1,219027,2000-11
153,402849,1229,1636,1,219027,2000-11
154,402850,1229,2306,1,219027,2000-11
155,402851,1748,796,1,219028,2000-11
156,402852,1748,2989,1,219028,2000-11
157,402853,1748,791,1,219028,2000-11
158,402854,1283,2583,1,219029,2000-11
159,402855,1283,150,1,219029,2000-11
160,402856,1283,2827,1,219029,2000-11
161,402857,1283,15,1,219029,2000-11
162,402858,1283,3089,1,219029,2000-11
163,402859,1283,1618,1,219029,2000-11
164,402860,1811,3381,1,219030,2000-11
165,402861,1679,3317,1,219031,2000-11
166,402862,1977,2092,1,219032,2000-11
167,402863,1316,3184,1,219032,2000-11
168,402864,1316,2524,1,219032,2000-11
169,402865,1458,2526,1,219033,2000-11
170,402866,1458,2094,1,219033,2000-11
171,402867,1836,1058,1,219034,2000-11
172,402868,1229,2691,1,219035,2000-11
173,402869,1214,2433,1,219036,2000-11
174,402870,1214,2770,1,219036,2000-11
175,402871,1214,1092,1,219036,2000-11
176,402872,1836,962,1,219037,2000-11
177,402873,1836,502,1,219037,2000-11
178,402874,1836,1991,1,219037,2000-11
179,402875,1316,801,1,219038,2000-11
180,402876,1229,752,1,219039,2000-11
181,402877,1220,892,1,219040,2000-11
182,402878,1836,49,1,219041,2000-11
183,402879,1836,231,1,219041,2000-11
184,402880,1836,2434,1,219041,2000-11
185,402881,1836,423,1,219041,2000-11
186,402882,1283,1072,1,219042,2000-11
187,402883,1283,1842,1,219042,2000-11
188,402884,1458,33,1,219043,2000-11
189,402885,1210,2385,1,219044,2000-11
190,402886,1212,3226,1,219045,2000-11
191,402887,1220,3018,1,219046,2000-11
192,402888,1220,1874,1,219046,2000-11
193,402889,1220,2743,1,219046,2000-11
194,402890,1316,2407,1,219047,2000-11
195,402891,1836,2094,1,219048,2000-11
196,402892,1836,2770,1,219048,2000-11
197,402893,1977,2770,1,219049,2000-11
198,402894,1213,3344,1,219050,2000-11
199,402895,1215,1181,1,219051,2000-11
200,402896,1458,2659,1,219052,2000-11
201,402897,1458,1108,1,219052,2000-11
202,402898,1458,1991,1,219052,2000-11
203,402899,1210,1088,1,219053,2000-11
204,402900,1836,2903,1,219054,2000-11
205,402901,1836,2668,1,219054,2000-11
206,402902,1836,1088,1,219054,2000-11
207,402903,1283,1399,1,219055,2000-11
208,402904,1283,2051,1,219055,2000-11
209,402905,1283,153,1,219055,2000-11
210,402906,1283,2758,1,219055,2000-11
211,402907,1283,1427,1,219055,2000-11
212,402908,1209,953,1,219056,2000-11
213,402909,1209,527,1,219056,2000-11
214,402910,1209,1090,1,219056,2000-11
215,402911,1209,1100,1,219056,2000-11
216,402912,1316,1321,1,219057,2000-11
217,402913,1316,2911,1,219057,2000-11
218,402914,1458,2282,1,219058,2000-11
219,402915,1901,432,1,219059,2000-11
220,402916,1901,105,1,219059,2000-11
221,402917,1836,2032,1,219060,2000-11
222,402918,1836,1639,1,219060,2000-11
223,402919,1836,2089,1,219060,2000-11
224,402920,1836,560,1,219060,2000-11
225,402921,1210,575,1,219061,2000-11
226,402922,1500,3225,1,219061,2000-11
227,402923,1977,2375,1,219062,2000-11
228,402924,1220,1727,1,219063,2000-11
229,402925,1811,455,1,219063,2000-11
230,402926,1220,132,1,219063,2000-11
231,402927,1679,456,1,219064,2000-11
232,402928,1679,1283,1,219064,2000-11
233,402929,1679,89,1,219064,2000-11
234,402930,1283,1499,1,219065,2000-11
235,402931,1283,2089,1,219065,2000-11
236,402932,1779,2667,1,219066,2000-11
237,402933,1214,33,1,219067,2000-11
238,402934,1214,2622,1,219067,2000-11
239,402935,1426,1134,1,219068,2000-11
240,402936,1748,2745,1,219069,2000-11
241,402937,1901,2582,1,219070,2000-11
242,402938,1901,928,1,219070,2000-11
243,402939,1836,1092,1,219071,2000-11
244,402940,1220,2885,1,219072,2000-11
245,402941,1679,2407,1,219072,2000-11
246,402942,1220,1527,1,219072,2000-11
247,402943,1208,970,1,219073,2000-11
248,402944,1213,2747,1,219074,2000-11
249,402945,1500,3416,1,219074,2000-11
250,402946,1316,2368,1,219075,2000-11
251,402947,1316,2186,1,219075,2000-11
252,402948,1283,1278,1,219076,2000-11
253,402949,1220,3399,1,219077,2000-11
254,402950,1836,151,1,219078,2000-11
255,402951,1836,1268,1,219079,2000-11
256,402952,1836,1108,1,219079,2000-11
257,402953,1836,1419,1,219079,2000-11
258,402954,1214,0,1,219080,2000-11
259,402955,1210,1044,1,219080,2000-11
260,402956,1214,289,1,219080,2000-11
261,402957,1901,187,1,219081,2000-11
262,402958,1901,881,1,219081,2000-11
263,402959,1901,604,1,219081,2000-11
264,402960,1426,317,1,219082,2000-11
265,402961,1211,3480,1,219083,2000-11
266,402962,1211,3532,1,219083,2000-11
267,402963,1211,3449,1,219083,2000-11
268,402964,1283,217,1,219084,2000-11
269,402965,1283,2380,1,219084,2000-11
270,402966,1283,429,1,219084,2000-11
271,402967,1283,1782,1,219084,2000-11
272,402968,1836,968,1,219085,2000-11
273,402969,1316,2649,1,219085,2000-11
274,402970,1458,2717,1,219085,2000-11
275,402971,1458,165,1,219085,2000-11
276,402972,1836,432,1,219085,2000-11
277,402973,1208,959,1,219086,2000-11
278,402974,1208,1055,1,219086,2000-11
279,402975,1679,3280,1,219087,2000-11
280,402976,1679,436,1,219087,2000-11
281,402977,1679,692,1,219087,2000-11
282,402978,1901,1209,1,219088,2000-11
283,402979,1901,1376,1,219088,2000-11
284,402980,1901,1387,1,219088,2000-11
285,402981,1836,1399,1,219089,2000-11
286,402982,1836,2035,1,219089,2000-11
287,402983,1836,916,1,219089,2000-11
288,402984,1836,1455,1,219089,2000-11
289,402985,1836,1475,1,219089,2000-11
290,402986,1214,699,1,219090,2000-11
291,402987,1220,1848,1,219091,2000-11
292,402988,1211,3279,1,219092,2000-11
293,402989,1211,1095,1,219092,2000-11
294,402990,1211,810,1,219092,2000-11
295,402991,1211,1103,1,219092,2000-11
296,402992,1283,2757,1,219093,2000-11
297,402993,1283,329,1,219093,2000-11
298,402994,1283,2850,1,219093,2000-11
299,402995,1458,2551,1,219094,2000-11
300,402996,1458,2093,1,219094,2000-11
301,402997,1836,46,1,219095,2000-11
302,402998,1836,2884,1,219095,2000-11
303,402999,1426,575,1,219096,2000-11
304,403000,1679,2889,1,219097,2000-11
305,403001,1212,3123,1,219098,2000-11
306,403002,1901,1216,1,219099,2000-11
307,403003,1458,489,1,219100,2000-11
308,403004,1458,1423,1,219100,2000-11
309,403005,1458,1614,1,219100,2000-11
310,403006,1901,2295,1,219100,2000-11
311,403007,1901,1596,1,219100,2000-11
312,403008,1836,24,1,219101,2000-11
313,403009,1836,2905,1,219101,2000-11
314,403010,1283,1387,1,219102,2000-11
315,403011,1283,991,1,219102,2000-11
316,403012,1283,2702,1,219102,2000-11
317,403013,1748,2659,1,219103,2000-11
318,403014,1426,963,1,219104,2000-11
319,403015,1426,1055,1,219104,2000-11
320,403016,1229,2187,1,219105,2000-11
321,403017,1229,2261,1,219105,2000-11
322,403018,1211,1234,1,219106,2000-11
323,403019,1211,3110,1,219106,2000-11
324,403020,1211,1883,1,219106,2000-11
325,403021,1679,3381,1,219107,2000-11
326,403022,1208,1041,1,219108,2000-11
327,403023,1208,2057,1,219108,2000-11
328,403024,1220,1220,1,219109,2000-11
329,403025,1297,1688,1,219110,2000-11
330,403026,1297,1073,1,219110,2000-11
331,403027,1297,1043,1,219110,2000-11
332,403028,1836,967,1,219111,2000-11
333,403029,1210,1025,1,219112,2000-11
334,403030,1214,245,1,219113,2000-11
335,403031,1214,1736,1,219113,2000-11
336,403032,1214,678,1,219113,2000-11
337,403033,1214,1059,1,219113,2000-11
338,403034,1214,1041,1,219113,2000-11
339,403035,1214,1051,1,219113,2000-11
340,403036,1229,2659,1,219114,2000-11
341,403037,1239,3184,1,219114,2000-11
342,403038,1748,2282,1,219115,2000-11
343,403039,1212,1532,1,219115,2000-11
344,403040,1283,1514,1,219116,2000-11
345,403041,1283,2435,1,219116,2000-11
346,403042,1283,2887,1,219116,2000-11
347,403043,1283,1977,1,219116,2000-11
348,403044,1901,154,1,219117,2000-11
349,403045,1901,469,1,219117,2000-11
350,403046,1210,2688,1,219118,2000-11
351,403047,1211,1427,1,219119,2000-11
352,403048,1836,1346,1,219120,2000-11
353,403049,1836,2433,1,219120,2000-11
354,403050,1229,2383,1,219120,2000-11
355,403051,1679,2779,1,219121,2000-11
356,403052,1679,1400,1,219121,2000-11
357,403053,1297,739,1,219122,2000-11
358,403054,1220,1499,1,219123,2000-11
359,403055,1220,1865,1,219123,2000-11
360,403056,1229,211,1,219124,2000-11
361,403057,1748,1108,1,219125,2000-11
362,403058,1901,1397,1,219126,2000-11
363,403059,1901,348,1,219126,2000-11
364,403060,1283,2871,1,219127,2000-11
365,403061,1283,1636,1,219127,2000-11
366,403062,1283,965,1,219127,2000-11
367,403063,1211,2737,1,219128,2000-11
368,403064,1679,55,1,219128,2000-11
369,403065,1211,2296,1,219128,2000-11
370,403066,1211,507,1,219128,2000-11
371,403067,1679,83,1,219128,2000-11
372,403068,1679,2421,1,219129,2000-11
373,403069,1214,970,1,219130,2000-11
374,403070,1214,950,1,219130,2000-11
375,403071,1214,1083,1,219130,2000-11
376,403072,1214,3085,1,219130,2000-11
377,403073,1214,3297,1,219130,2000-11
378,403074,1214,1044,1,219130,2000-11
379,403075,1212,337,1,219131,2000-11
380,403076,1210,811,1,219131,2000-11
381,403077,1210,758,1,219131,2000-11
382,403078,1210,1058,1,219131,2000-11
383,403079,1210,1745,1,219131,2000-11
384,403080,1210,3279,1,219131,2000-11
385,403081,1836,2020,1,219132,2000-11
386,403082,1901,409,1,219133,2000-11
387,403083,1211,68,1,219133,2000-11
388,403084,1901,1818,1,219133,2000-11
389,403085,1901,1472,1,219133,2000-11
390,403086,1229,2234,1,219134,2000-11
391,403087,1210,1066,1,219135,2000-11
392,403088,1207,1591,1,219136,2000-11
393,403089,1207,569,1,219136,2000-11
394,403090,1207,1478,1,219136,2000-11
395,403091,1208,3480,1,219137,2000-11
396,403092,1283,2621,1,219137,2000-11
397,403093,2117,3118,1,219138,2000-11
398,403094,1239,3346,1,219138,2000-11
399,403095,1679,53,1,219139,2000-11
400,403096,1679,680,1,219139,2000-11
401,403097,1679,91,1,219139,2000-11
402,403098,1679,246,1,219139,2000-11
403,403099,1811,2118,1,219140,2000-11
404,403100,1210,278,1,219141,2000-11
405,403101,1211,1487,1,219141,2000-11
406,403102,1212,1112,1,219142,2000-11
407,403103,1229,2391,1,219143,2000-11
408,403104,1229,1638,1,219143,2000-11
409,403105,1215,810,1,219144,2000-11
410,403106,1215,3301,1,219144,2000-11
411,403107,1215,1127,1,219144,2000-11
412,403108,1215,1177,1,219144,2000-11
413,403109,1215,818,1,219144,2000-11
414,403110,1215,516,1,219144,2000-11
415,403111,1215,1110,1,219144,2000-11
416,403112,1215,1910,1,219144,2000-11
417,403113,1901,356,1,219145,2000-11
418,403114,1901,1728,1,219145,2000-11
419,403115,1211,773,1,219146,2000-11
420,403116,1239,3225,1,219147,2000-11
421,403117,1210,812,1,219148,2000-11
422,403118,1210,2745,1,219148,2000-11
423,403119,1220,2114,1,219148,2000-11
424,403120,1220,2442,1,219148,2000-11
425,403121,1210,3336,1,219148,2000-11
426,403122,1210,3335,1,219148,2000-11
427,403123,1836,3322,1,219149,2000-11
428,403124,1748,525,1,219150,2000-11
429,403125,1748,222,1,219150,2000-11
430,403126,1214,1045,1,219151,2000-11
431,403127,1214,2631,1,219151,2000-11
432,403128,1214,2260,1,219151,2000-11
433,403129,1214,31,1,219151,2000-11
434,403130,1679,885,1,219152,2000-11
435,403131,1679,512,1,219152,2000-11
436,403132,1679,76,1,219152,2000-11
437,403133,1210,106,1,219153,2000-11
438,403134,1210,796,1,219153,2000-11
439,403135,1297,1468,1,219154,2000-11
440,403136,1297,1140,1,219154,2000-11
441,403137,1297,3059,1,219154,2000-11
442,403138,1220,706,1,219155,2000-11
443,403139,1220,2072,1,219155,2000-11
444,403140,1212,857,1,219156,2000-11
445,403141,1836,1176,1,219157,2000-11
446,403142,1836,1412,1,219157,2000-11
447,403143,1836,1577,1,219157,2000-11
448,403144,1836,204,1,219157,2000-11
449,403145,1901,1645,1,219158,2000-11
450,403146,1901,492,1,219158,2000-11
451,403147,1901,398,1,219158,2000-11
452,403148,1901,701,1,219158,2000-11
453,403149,1208,3532,1,219158,2000-11
454,403150,1283,1295,1,219159,2000-11
455,403151,1283,2044,1,219159,2000-11
456,403152,1283,1288,1,219159,2000-11
457,403153,1283,2436,1,219159,2000-11
458,403154,1679,2937,1,219160,2000-11
459,403155,1679,1129,1,219160,2000-11
460,403156,1679,3351,1,219160,2000-11
461,403157,1210,1073,1,219161,2000-11
462,403158,1210,957,1,219161,2000-11
463,403159,2117,1121,1,219162,2000-11
464,403160,1836,472,1,219163,2000-11
465,403161,1229,2812,1,219164,2000-11
466,403162,1229,2285,1,219164,2000-11
467,403163,1229,2282,1,219164,2000-11
468,403164,1214,1648,1,219165,2000-11
469,403165,1214,1113,1,219165,2000-11
470,403166,1214,1096,1,219165,2000-11
471,403167,1210,2526,1,219165,2000-11
472,403168,1679,2762,1,219166,2000-11
473,403169,1679,1133,1,219166,2000-11
474,403170,1901,1344,1,219167,2000-11
475,403171,1748,536,1,219168,2000-11
476,403172,1207,3490,1,219169,2000-11
477,403173,1207,3476,1,219169,2000-11
478,403174,1207,3528,1,219169,2000-11
479,403175,1207,3480,1,219169,2000-11
480,403176,1220,2896,1,219170,2000-11
481,403177,1836,97,1,219171,2000-11
482,403178,1836,301,1,219171,2000-11
483,403179,1836,2053,1,219171,2000-11
484,403180,2117,3267,1,219172,2000-11
485,403181,2117,2460,1,219172,2000-11
486,403182,1283,3140,1,219173,2000-11
487,403183,1283,671,1,219173,2000-11
488,403184,1283,3282,1,219173,2000-11
489,403185,1229,2622,1,219174,2000-11
490,403186,1210,1131,1,219175,2000-11
491,403187,1211,49,1,219176,2000-11
492,403188,1211,962,1,219176,2000-11
493,403189,1211,278,1,219176,2000-11
494,403190,1211,1058,1,219176,2000-11
495,403191,1211,2367,1,219176,2000-11
496,403192,1211,575,1,219176,2000-11
497,403193,1211,1406,1,219176,2000-11
498,403194,1748,1693,1,219177,2000-11
499,403195,1208,2306,1,219178,2000-11
500,403196,1229,3312,1,219179,2000-11
501,403197,1901,668,1,219180,2000-11
502,403198,1901,2480,1,219180,2000-11
503,403199,1901,454,1,219180,2000-11
504,403200,1426,1150,1,219181,2000-11
505,403201,1207,2441,1,219182,2000-11
506,403202,1239,3197,1,219183,2000-11
507,403203,1239,3388,1,219183,2000-11
508,403204,1679,138,1,219184,2000-11
509,403205,1229,2433,1,219184,2000-11
510,403206,1679,3325,1,219184,2000-11
511,403207,1679,2251,1,219184,2000-11
512,403208,1211,764,1,219185,2000-11
513,403209,1211,2268,1,219185,2000-11
514,403210,1211,1026,1,219185,2000-11
515,403211,1211,46,1,219185,2000-11
516,403212,1211,2089,1,219185,2000-11
517,403213,1210,2401,1,219185,2000-11
518,403214,1748,1365,1,219186,2000-11
519,403215,1208,3101,1,219187,2000-11
520,403216,1426,529,1,219188,2000-11
521,403217,1426,1421,1,219188,2000-11
522,403218,1426,1223,1,219188,2000-11
523,403219,1214,1144,1,219189,2000-11
524,403220,1214,3383,1,219189,2000-11
525,403221,1214,2153,1,219189,2000-11
526,403222,1901,197,1,219190,2000-11
527,403223,1901,340,1,219190,2000-11
528,403224,1297,490,1,219191,2000-11
529,403225,1836,1265,1,219192,2000-11
530,403226,1836,183,1,219192,2000-11
531,403227,1836,483,1,219192,2000-11
532,403228,1836,165,1,219192,2000-11
533,403229,1836,455,1,219192,2000-11
534,403230,1229,706,1,219193,2000-11
535,403231,1229,2825,1,219193,2000-11
536,403232,1220,3288,1,219194,2000-11
537,403233,1426,106,1,219195,2000-11
538,403234,1426,2434,1,219195,2000-11
539,403235,1283,2019,1,219196,2000-11
540,403236,1679,220,1,219197,2000-11
541,403237,1679,2234,1,219197,2000-11
542,403238,1679,3249,1,219197,2000-11
543,403239,1220,903,1,219198,2000-11
544,403240,1211,1973,1,219199,2000-11
545,403241,1211,1312,1,219199,2000-11
546,403242,1211,1284,1,219199,2000-11
547,403243,1207,3495,1,219199,2000-11
548,403244,1211,153,1,219199,2000-11
549,403245,1211,5,1,219199,2000-11
550,403246,1748,1080,1,219200,2000-11
551,403247,1229,2010,1,219201,2000-11
552,403248,1210,1672,1,219202,2000-11
553,403249,1210,1039,1,219202,2000-11
554,403250,1210,2004,1,219202,2000-11
555,403251,1426,1191,1,219203,2000-11
556,403252,1426,1067,1,219203,2000-11
557,403253,1426,211,1,219203,2000-11
558,403254,1901,142,1,219204,2000-11
559,403255,1220,1315,1,219205,2000-11
560,403256,1836,203,1,219206,2000-11
561,403257,1836,1223,1,219206,2000-11
562,403258,1836,188,1,219206,2000-11
563,403259,1229,2396,1,219207,2000-11
564,403260,1213,3267,1,219207,2000-11
565,403261,1229,2269,1,219207,2000-11
566,403262,1229,2197,1,219207,2000-11
567,403263,1213,3119,1,219207,2000-11
568,403264,1213,2731,1,219207,2000-11
569,403265,1210,2751,1,219207,2000-11
570,403266,1679,330,1,219208,2000-11
571,403267,1679,3431,1,219208,2000-11
572,403268,1748,706,1,219209,2000-11
573,403269,1207,3449,1,219210,2000-11
574,403270,1233,3480,1,219211,2000-11
575,403271,1208,1406,1,219212,2000-11
576,403272,1208,1412,1,219212,2000-11
577,403273,1208,467,1,219212,2000-11
578,403274,1283,1531,1,219213,2000-11
579,403275,1214,2826,1,219214,2000-11
580,403276,1214,3294,1,219214,2000-11
581,403277,1214,856,1,219214,2000-11
582,403278,1214,2223,1,219214,2000-11
583,403279,1220,1548,1,219215,2000-11
584,403280,1836,1751,1,219215,2000-11
585,403281,1220,3211,1,219215,2000-11
586,403282,1233,3451,1,219216,2000-11
587,403283,1297,1815,1,219217,2000-11
588,403284,1211,1836,1,219218,2000-11
589,403285,1211,1496,1,219218,2000-11
590,403286,1229,2092,1,219218,2000-11
591,403287,1748,44,1,219219,2000-11
592,403288,1233,3528,1,219220,2000-11
593,403289,1211,1547,1,219221,2000-11
594,403290,1208,1621,1,219222,2000-11
595,403291,1208,2827,1,219222,2000-11
596,403292,1229,2093,1,219223,2000-11
597,403293,1220,489,1,219223,2000-11
598,403294,1220,538,1,219223,2000-11
599,403295,1229,2911,1,219223,2000-11
600,403296,1679,1536,1,219224,2000-11
601,403297,1679,2910,1,219224,2000-11
602,403298,1210,1991,1,219225,2000-11
603,403299,2117,2584,1,219226,2000-11
604,403300,2117,3153,1,219226,2000-11
605,403301,2117,1102,1,219226,2000-11
606,403302,1229,2737,1,219227,2000-11
607,403303,1229,2510,1,219227,2000-11
608,403304,1229,2434,1,219227,2000-11
609,403305,1208,1636,1,219228,2000-11
610,403306,2117,2985,1,219229,2000-11
611,403307,2117,1150,1,219229,2000-11
612,403308,2117,3454,1,219229,2000-11
613,403309,2117,1898,1,219229,2000-11
614,403310,2117,2729,1,219229,2000-11
615,403311,2117,1224,1,219229,2000-11
616,403312,2117,3042,1,219229,2000-11
617,403313,1211,940,1,219230,2000-11
618,403314,1210,1106,1,219230,2000-11
619,403315,1426,2985,1,219231,2000-11
620,403316,2437,1012,1,219232,2000-11
621,403317,1283,1443,1,219233,2000-11
622,403318,1229,2349,1,219234,2000-11
623,403319,1229,2827,1,219234,2000-11
624,403320,1229,2368,1,219234,2000-11
625,403321,1206,1055,1,219234,2000-11
626,403322,1214,1435,1,219235,2000-11
627,403323,1214,1374,1,219235,2000-11
628,403324,1214,1370,1,219235,2000-11
629,403325,1214,1841,1,219235,2000-11
630,403326,1214,2339,1,219235,2000-11
631,403327,1214,2190,1,219235,2000-11
632,403328,1220,718,1,219236,2000-11
633,403329,1220,1728,1,219236,2000-11
634,403330,1220,1894,1,219236,2000-11
635,403331,2117,2422,1,219237,2000-11
636,403332,2117,2592,1,219237,2000-11
637,403333,2117,1789,1,219237,2000-11
638,403334,2117,1954,1,219237,2000-11
639,403335,2117,809,1,219237,2000-11
640,403336,1679,3400,1,219237,2000-11
641,403337,2117,1113,1,219237,2000-11
642,403338,1679,2799,1,219237,2000-11
643,403339,2117,3281,1,219237,2000-11
644,403340,1233,245,1,219238,2000-11
645,403341,1233,1043,1,219238,2000-11
646,403342,1233,1041,1,219238,2000-11
647,403343,1210,2046,1,219239,2000-11
648,403344,1210,2805,1,219239,2000-11
649,403345,1210,1067,1,219239,2000-11
650,403346,1229,2649,1,219240,2000-11
651,403347,1208,604,1,219241,2000-11
652,403348,1211,21,1,219242,2000-11
653,403349,1211,1749,1,219242,2000-11
654,403350,2117,1116,1,219243,2000-11
655,403351,2117,1128,1,219243,2000-11
656,403352,2117,2161,1,219243,2000-11
657,403353,1210,1452,1,219244,2000-11
658,403354,1220,385,1,219244,2000-11
659,403355,1220,1485,1,219244,2000-11
660,403356,1214,2317,1,219245,2000-11
661,403357,1233,2526,1,219246,2000-11
662,403358,1426,2770,1,219247,2000-11
663,403359,1426,0,1,219247,2000-11
664,403360,1426,2053,1,219247,2000-11
665,403361,1233,1455,1,219248,2000-11
666,403362,1207,796,1,219248,2000-11
667,403363,1207,3508,1,219248,2000-11
668,403364,1207,1455,1,219248,2000-11
669,403365,1233,3094,1,219248,2000-11
670,403366,1233,560,1,219248,2000-11
671,403367,1207,1092,1,219248,2000-11
672,403368,1207,3229,1,219248,2000-11
