,Unnamed: 0,user,item,rate,time,real-time
180,345348,2022,656,1,192404,2000-11
181,345349,2023,1695,1,192404,2000-11
182,345350,2037,3378,1,192405,2000-11
183,345351,2091,1973,1,192406,2000-11
184,345352,2034,2118,1,192407,2000-11
185,345353,2046,2383,1,192408,2000-11
186,345354,2026,1041,1,192409,2000-11
187,345355,2025,832,1,192410,2000-11
188,345356,2025,842,1,192410,2000-11
189,345357,2025,3065,1,192410,2000-11
190,345358,2025,807,1,192410,2000-11
191,345359,2099,319,1,192411,2000-11
192,345360,2099,443,1,192411,2000-11
193,345361,2022,1639,1,192412,2000-11
194,345362,2023,2389,1,192413,2000-11
195,345363,2023,1445,1,192413,2000-11
196,345364,2023,1060,1,192413,2000-11
197,345365,2037,1791,1,192414,2000-11
198,345366,2024,177,1,192415,2000-11
199,345367,2024,2993,1,192415,2000-11
200,345368,2091,406,1,192416,2000-11
201,345369,2029,2659,1,192417,2000-11
202,345370,2029,1108,1,192417,2000-11
203,345371,2029,824,1,192417,2000-11
204,345372,2029,1131,1,192417,2000-11
205,345373,2029,2023,1,192417,2000-11
206,345374,2029,2770,1,192417,2000-11
207,345375,2021,1055,1,192418,2000-11
208,345376,2099,324,1,192419,2000-11
209,345377,2023,1312,1,192420,2000-11
210,345378,2023,489,1,192420,2000-11
211,345379,2023,536,1,192420,2000-11
212,345380,2023,2023,1,192420,2000-11
213,345381,2023,1071,1,192420,2000-11
214,345382,2022,1085,1,192421,2000-11
215,345383,2022,2434,1,192421,2000-11
216,345384,2024,758,1,192422,2000-11
217,345385,2037,1136,1,192423,2000-11
218,345386,2037,2819,1,192423,2000-11
219,345387,2023,3137,1,192424,2000-11
220,345388,2023,3162,1,192424,2000-11
221,345389,2023,2697,1,192424,2000-11
222,345390,2021,1681,1,192425,2000-11
223,345391,2022,2389,1,192425,2000-11
224,345392,2022,678,1,192425,2000-11
225,345393,2026,2770,1,192425,2000-11
226,345394,2034,3381,1,192426,2000-11
227,345395,2046,1324,1,192427,2000-11
228,345396,2046,2829,1,192428,2000-11
229,345397,2022,1754,1,192429,2000-11
230,345398,2022,2433,1,192429,2000-11
231,345399,2023,924,1,192430,2000-11
232,345400,2023,3158,1,192430,2000-11
233,345401,2023,1624,1,192430,2000-11
234,345402,2031,174,1,192431,2000-11
235,345403,2024,1077,1,192432,2000-11
236,345404,2091,3355,1,192433,2000-11
237,345405,2091,1499,1,192433,2000-11
238,345406,2046,661,1,192434,2000-11
239,345407,2022,1108,1,192435,2000-11
240,345408,2025,849,1,192436,2000-11
241,345409,2029,953,1,192436,2000-11
242,345410,2029,834,1,192436,2000-11
243,345411,2025,805,1,192436,2000-11
244,345412,2029,2001,1,192437,2000-11
245,345413,2099,557,1,192437,2000-11
246,345414,2029,1224,1,192437,2000-11
247,345415,2099,1299,1,192437,2000-11
248,345416,2099,1403,1,192437,2000-11
249,345417,2029,2094,1,192437,2000-11
250,345418,2025,2515,1,192437,2000-11
251,345419,2029,1082,1,192437,2000-11
252,345420,2024,299,1,192438,2000-11
253,345421,2023,415,1,192439,2000-11
254,345422,2023,328,1,192439,2000-11
255,345423,2072,3159,1,192440,2000-11
256,345424,2022,2282,1,192441,2000-11
257,345425,2022,0,1,192441,2000-11
258,345426,2046,1478,1,192441,2000-11
259,345427,2026,1058,1,192442,2000-11
260,345428,2026,2260,1,192442,2000-11
261,345429,2099,425,1,192443,2000-11
262,345430,2046,2123,1,192444,2000-11
263,345431,2031,2296,1,192445,2000-11
264,345432,2023,948,1,192445,2000-11
265,345433,2023,2469,1,192445,2000-11
266,345434,2023,1954,1,192445,2000-11
267,345435,2034,2104,1,192446,2000-11
268,345436,2026,3039,1,192447,2000-11
269,345437,2037,1051,1,192448,2000-11
270,345438,2037,678,1,192448,2000-11
271,345439,2037,245,1,192448,2000-11
272,345440,2037,1736,1,192448,2000-11
273,345441,2037,2341,1,192448,2000-11
274,345442,2029,1034,1,192449,2000-11
275,345443,2029,1268,1,192449,2000-11
276,345444,2029,3404,1,192449,2000-11
277,345445,2029,2526,1,192449,2000-11
278,345446,2022,1217,1,192450,2000-11
279,345447,2099,2885,1,192450,2000-11
280,345448,2022,2770,1,192450,2000-11
281,345449,2099,1292,1,192450,2000-11
282,345450,2022,1042,1,192450,2000-11
283,345451,2046,1499,1,192451,2000-11
284,345452,2023,1065,1,192452,2000-11
285,345453,2023,559,1,192452,2000-11
286,345454,2026,1406,1,192453,2000-11
287,345455,2026,2801,1,192453,2000-11
288,345456,2046,1643,1,192454,2000-11
289,345457,2091,1546,1,192455,2000-11
290,345458,2022,2268,1,192456,2000-11
291,345459,2099,2379,1,192457,2000-11
292,345460,2099,3217,1,192457,2000-11
293,345461,2019,563,1,192458,2000-11
294,345462,2019,2389,1,192458,2000-11
295,345463,2020,245,1,192459,2000-11
296,345464,2028,446,1,192460,2000-11
297,345465,2037,2339,1,192461,2000-11
298,345466,2026,1102,1,192462,2000-11
299,345467,2026,2761,1,192462,2000-11
300,345468,2031,1565,1,192463,2000-11
301,345469,2022,1464,1,192464,2000-11
302,345470,2091,2937,1,192465,2000-11
303,345471,2037,1096,1,192466,2000-11
304,345472,2019,2032,1,192467,2000-11
305,345473,2023,3040,1,192468,2000-11
306,345474,2037,3294,1,192469,2000-11
307,345475,2099,507,1,192470,2000-11
308,345476,2099,526,1,192470,2000-11
309,345477,2031,1567,1,192471,2000-11
310,345478,2028,1018,1,192472,2000-11
311,345479,2028,132,1,192472,2000-11
312,345480,2028,3438,1,192472,2000-11
313,345481,2026,278,1,192473,2000-11
314,345482,2026,211,1,192473,2000-11
315,345483,2046,1379,1,192474,2000-11
316,345484,2099,755,1,192475,2000-11
317,345485,2023,1764,1,192476,2000-11
318,345486,2023,1804,1,192476,2000-11
319,345487,2022,2801,1,192476,2000-11
320,345488,2019,3480,1,192477,2000-11
321,345489,2037,2223,1,192478,2000-11
322,345490,2037,2631,1,192478,2000-11
323,345491,2037,2152,1,192478,2000-11
324,345492,2037,2582,1,192478,2000-11
325,345493,2046,800,1,192479,2000-11
326,345494,2025,2001,1,192480,2000-11
327,345495,2025,1119,1,192480,2000-11
328,345496,2025,1147,1,192480,2000-11
329,345497,2025,3459,1,192480,2000-11
330,345498,2025,797,1,192480,2000-11
331,345499,2022,2431,1,192481,2000-11
332,345500,2022,2089,1,192481,2000-11
333,345501,2099,524,1,192482,2000-11
334,345502,2099,556,1,192482,2000-11
335,345503,2034,706,1,192482,2000-11
336,345504,2019,3476,1,192483,2000-11
337,345505,2019,3496,1,192483,2000-11
338,345506,2022,31,1,192484,2000-11
339,345507,2029,948,1,192485,2000-11
340,345508,2029,2540,1,192485,2000-11
341,345509,2020,1844,1,192485,2000-11
342,345510,2026,2433,1,192486,2000-11
343,345511,2072,514,1,192486,2000-11
344,345512,2099,207,1,192487,2000-11
345,345513,2099,192,1,192487,2000-11
346,345514,2025,2733,1,192488,2000-11
347,345515,2025,1675,1,192488,2000-11
348,345516,2025,3069,1,192488,2000-11
349,345517,2025,3118,1,192488,2000-11
350,345518,2023,1423,1,192489,2000-11
351,345519,2020,1043,1,192490,2000-11
352,345520,2020,92,1,192490,2000-11
353,345521,2046,561,1,192491,2000-11
354,345522,2046,1568,1,192492,2000-11
355,345523,2099,2382,1,192493,2000-11
356,345524,2072,646,1,192493,2000-11
357,345525,2072,3399,1,192493,2000-11
358,345526,2026,2659,1,192494,2000-11
359,345527,2026,2709,1,192494,2000-11
360,345528,2037,1367,1,192495,2000-11
361,345529,2031,2121,1,192496,2000-11
362,345530,2091,2968,1,192497,2000-11
363,345531,2025,2419,1,192498,2000-11
364,345532,2022,211,1,192498,2000-11
365,345533,2022,2558,1,192498,2000-11
366,345534,2046,1509,1,192499,2000-11
367,345535,2099,413,1,192500,2000-11
368,345536,2099,1617,1,192500,2000-11
369,345537,2099,205,1,192500,2000-11
370,345538,2099,2256,1,192500,2000-11
371,345539,2023,3173,1,192501,2000-11
372,345540,2023,2197,1,192501,2000-11
373,345541,2023,336,1,192501,2000-11
374,345542,2091,1675,1,192502,2000-11
375,345543,2091,3404,1,192502,2000-11
376,345544,2091,2282,1,192502,2000-11
377,345545,2026,1224,1,192503,2000-11
378,345546,2026,1723,1,192503,2000-11
379,345547,2026,1113,1,192503,2000-11
380,345548,2031,297,1,192504,2000-11
381,345549,2023,567,1,192505,2000-11
382,345550,2023,2418,1,192505,2000-11
383,345551,2023,2379,1,192505,2000-11
384,345552,2099,1220,1,192506,2000-11
385,345553,2026,1455,1,192507,2000-11
386,345554,2022,432,1,192508,2000-11
387,345555,2046,1861,1,192508,2000-11
388,345556,2046,2622,1,192509,2000-11
389,345557,2099,313,1,192510,2000-11
390,345558,2099,1623,1,192510,2000-11
391,345559,2099,2129,1,192510,2000-11
392,345560,2022,1065,1,192511,2000-11
393,345561,2022,46,1,192511,2000-11
394,345562,2022,1695,1,192512,2000-11
395,345563,2034,3459,1,192513,2000-11
396,345564,2023,2710,1,192514,2000-11
397,345565,2023,1112,1,192514,2000-11
398,345566,2031,707,1,192515,2000-11
399,345567,2099,2397,1,192516,2000-11
400,345568,2099,1276,1,192516,2000-11
401,345569,2099,237,1,192516,2000-11
402,345570,2024,502,1,192517,2000-11
403,345571,2024,1754,1,192517,2000-11
404,345572,2024,1235,1,192517,2000-11
405,345573,2024,105,1,192517,2000-11
406,345574,2072,2259,1,192518,2000-11
407,345575,2072,1183,1,192518,2000-11
408,345576,2037,838,1,192519,2000-11
409,345577,2037,792,1,192519,2000-11
410,345578,2037,791,1,192519,2000-11
411,345579,2037,959,1,192519,2000-11
412,345580,2037,1107,1,192519,2000-11
413,345581,2037,1057,1,192519,2000-11
414,345582,2037,1800,1,192519,2000-11
415,345583,2022,2584,1,192520,2000-11
416,345584,2046,3344,1,192521,2000-11
417,345585,2020,1059,1,192522,2000-11
418,345586,2020,1101,1,192522,2000-11
419,345587,2024,336,1,192523,2000-11
420,345588,2024,150,1,192523,2000-11
421,345589,2046,936,1,192524,2000-11
422,345590,2022,1145,1,192525,2000-11
423,345591,2023,1729,1,192526,2000-11
424,345592,2023,514,1,192526,2000-11
425,345593,2037,3006,1,192527,2000-11
426,345594,2037,2702,1,192527,2000-11
427,345595,2019,1059,1,192528,2000-11
428,345596,2019,1043,1,192528,2000-11
429,345597,2019,758,1,192528,2000-11
430,345598,2019,1066,1,192528,2000-11
431,345599,2019,245,1,192528,2000-11
432,345600,2019,1077,1,192528,2000-11
433,345601,2099,2249,1,192529,2000-11
434,345602,2099,348,1,192529,2000-11
435,345603,2099,184,1,192529,2000-11
436,345604,2024,1407,1,192530,2000-11
437,345605,2024,701,1,192530,2000-11
438,345606,2020,1720,1,192531,2000-11
439,345607,2020,2389,1,192531,2000-11
440,345608,2023,1998,1,192532,2000-11
441,345609,2046,3184,1,192533,2000-11
442,345610,2019,857,1,192534,2000-11
443,345611,2019,1045,1,192534,2000-11
444,345612,2025,787,1,192535,2000-11
445,345613,2025,904,1,192536,2000-11
446,345614,2025,3159,1,192536,2000-11
447,345615,2025,1804,1,192536,2000-11
448,345616,2025,2254,1,192536,2000-11
449,345617,2099,2204,1,192537,2000-11
450,345618,2022,2710,1,192538,2000-11
451,345619,2023,2825,1,192539,2000-11
452,345620,2024,1376,1,192539,2000-11
453,345621,2024,2125,1,192539,2000-11
454,345622,2072,645,1,192540,2000-11
455,345623,2072,1688,1,192540,2000-11
456,345624,2022,1709,1,192541,2000-11
457,345625,2022,1423,1,192541,2000-11
458,345626,2037,1278,1,192542,2000-11
459,345627,2026,1532,1,192542,2000-11
460,345628,2046,2476,1,192542,2000-11
461,345629,2034,917,1,192542,2000-11
462,345630,2026,3173,1,192542,2000-11
463,345631,2046,3121,1,192543,2000-11
464,345632,2023,1499,1,192544,2000-11
465,345633,2023,10,1,192544,2000-11
466,345634,2018,1695,1,192545,2000-11
467,345635,2020,716,1,192546,2000-11
468,345636,2020,2296,1,192546,2000-11
469,345637,2072,3080,1,192547,2000-11
470,345638,2072,3419,1,192547,2000-11
471,345639,2023,902,1,192548,2000-11
472,345640,2046,811,1,192549,2000-11
473,345641,2022,673,1,192550,2000-11
474,345642,2024,791,1,192550,2000-11
475,345643,2024,1677,1,192550,2000-11
476,345644,2046,1605,1,192551,2000-11
477,345645,2024,812,1,192552,2000-11
478,345646,2022,1003,1,192553,2000-11
479,345647,2022,2526,1,192553,2000-11
480,345648,2020,1990,1,192554,2000-11
481,345649,2020,1234,1,192554,2000-11
482,345650,2026,344,1,192555,2000-11
483,345651,2026,1991,1,192555,2000-11
484,345652,2046,2558,1,192556,2000-11
485,345653,2023,2085,1,192557,2000-11
486,345654,2018,2729,1,192558,2000-11
487,345655,2028,2764,1,192559,2000-11
488,345656,2031,432,1,192560,2000-11
489,345657,2037,1121,1,192561,2000-11
490,345658,2037,1064,1,192561,2000-11
491,345659,2022,1068,1,192562,2000-11
492,345660,2024,2827,1,192563,2000-11
493,345661,2034,1875,1,192564,2000-11
494,345662,2022,998,1,192565,2000-11
495,345663,2023,716,1,192566,2000-11
496,345664,2023,2885,1,192566,2000-11
497,345665,2017,3431,1,192567,2000-11
498,345666,2046,105,1,192568,2000-11
499,345667,2022,2659,1,192569,2000-11
500,345668,2026,1191,1,192570,2000-11
501,345669,2028,621,1,192570,2000-11
502,345670,2019,3344,1,192571,2000-11
503,345671,2019,2526,1,192571,2000-11
504,345672,2023,3508,1,192572,2000-11
505,345673,2025,823,1,192573,2000-11
506,345674,2025,3271,1,192573,2000-11
507,345675,2025,1811,1,192573,2000-11
508,345676,2022,3344,1,192574,2000-11
509,345677,2022,2374,1,192574,2000-11
510,345678,2026,911,1,192575,2000-11
511,345679,2037,1884,1,192576,2000-11
512,345680,2037,1181,1,192576,2000-11
513,345681,2037,1173,1,192576,2000-11
514,345682,2037,3110,1,192576,2000-11
515,345683,2020,3497,1,192577,2000-11
516,345684,2020,238,1,192577,2000-11
517,345685,2020,1729,1,192577,2000-11
518,345686,2023,2882,1,192578,2000-11
519,345687,2023,1951,1,192578,2000-11
520,345688,2023,1833,1,192578,2000-11
521,345689,2023,97,1,192578,2000-11
522,345690,2023,2212,1,192578,2000-11
523,345691,2022,1100,1,192579,2000-11
524,345692,2022,33,1,192579,2000-11
525,345693,2046,3085,1,192580,2000-11
526,345694,2046,38,1,192580,2000-11
527,345695,2024,3076,1,192581,2000-11
528,345696,2024,857,1,192581,2000-11
529,345697,2024,1049,1,192581,2000-11
530,345698,2024,1041,1,192581,2000-11
531,345699,2024,245,1,192581,2000-11
532,345700,2019,1150,1,192582,2000-11
533,345701,2019,2374,1,192582,2000-11
534,345702,2019,1339,1,192582,2000-11
535,345703,2046,2295,1,192583,2000-11
536,345704,2026,1223,1,192584,2000-11
537,345705,2046,2827,1,192585,2000-11
538,345706,2022,1131,1,192586,2000-11
539,345707,2022,2093,1,192586,2000-11
540,345708,2030,2389,1,192587,2000-11
541,345709,2030,2268,1,192587,2000-11
542,345710,2037,3229,1,192588,2000-11
543,345711,2022,1270,1,192588,2000-11
544,345712,2017,1066,1,192589,2000-11
545,345713,2017,465,1,192589,2000-11
546,345714,2025,970,1,192590,2000-11
547,345715,2025,3085,1,192590,2000-11
548,345716,2025,245,1,192590,2000-11
549,345717,2025,678,1,192590,2000-11
550,345718,2025,3256,1,192590,2000-11
551,345719,2024,1055,1,192591,2000-11
552,345720,2024,2539,1,192591,2000-11
553,345721,2024,1105,1,192591,2000-11
554,345722,2024,1130,1,192591,2000-11
555,345723,2024,1134,1,192591,2000-11
556,345724,2024,1658,1,192591,2000-11
557,345725,2020,3110,1,192592,2000-11
558,345726,2019,2659,1,192593,2000-11
559,345727,2019,3039,1,192593,2000-11
560,345728,2019,1113,1,192593,2000-11
561,345729,2023,218,1,192594,2000-11
562,345730,2022,1650,1,192595,2000-11
563,345731,2037,1178,1,192596,2000-11
564,345732,2024,2760,1,192597,2000-11
565,345733,2019,2180,1,192598,2000-11
566,345734,2019,1119,1,192598,2000-11
567,345735,2022,100,1,192599,2000-11
568,345736,2022,621,1,192599,2000-11
569,345737,2023,132,1,192600,2000-11
570,345738,2023,936,1,192600,2000-11
571,345739,2023,822,1,192600,2000-11
572,345740,2046,1919,1,192601,2000-11
573,345741,2046,3042,1,192601,2000-11
574,345742,2037,1183,1,192602,2000-11
575,345743,2020,2565,1,192603,2000-11
576,345744,2020,2737,1,192604,2000-11
577,345745,2017,1918,1,192605,2000-11
578,345746,2017,970,1,192605,2000-11
579,345747,2022,3094,1,192606,2000-11
580,345748,2022,2020,1,192606,2000-11
581,345749,2031,429,1,192607,2000-11
582,345750,2099,2934,1,192608,2000-11
583,345751,2019,1131,1,192609,2000-11
584,345752,2019,1108,1,192609,2000-11
585,345753,2026,1918,1,192610,2000-11
586,345754,2026,962,1,192610,2000-11
587,345755,2023,3018,1,192611,2000-11
588,345756,2023,2396,1,192611,2000-11
589,345757,2023,3221,1,192611,2000-11
590,345758,2024,2582,1,192612,2000-11
591,345759,2024,1206,1,192612,2000-11
592,345760,2024,1839,1,192612,2000-11
593,345761,2016,1055,1,192613,2000-11
594,345762,2022,1613,1,192614,2000-11
595,345763,2022,118,1,192614,2000-11
596,345764,2022,1104,1,192614,2000-11
597,345765,2046,2710,1,192615,2000-11
598,345766,2025,2337,1,192616,2000-11
599,345767,2025,1096,1,192616,2000-11
600,345768,2025,1113,1,192616,2000-11
601,345769,2025,2339,1,192616,2000-11
602,345770,2026,2985,1,192617,2000-11
603,345771,2026,50,1,192617,2000-11
604,345772,2028,3016,1,192618,2000-11
605,345773,2028,169,1,192618,2000-11
606,345774,2021,2622,1,192619,2000-11
607,345775,2023,385,1,192620,2000-11
608,345776,2023,2168,1,192620,2000-11
609,345777,2020,1487,1,192621,2000-11
610,345778,2020,1891,1,192621,2000-11
611,345779,2037,238,1,192622,2000-11
612,345780,2019,1788,1,192623,2000-11
613,345781,2019,2094,1,192623,2000-11
614,345782,2019,1954,1,192623,2000-11
615,345783,2072,246,1,192624,2000-11
616,345784,2072,2348,1,192624,2000-11
617,345785,2072,210,1,192624,2000-11
618,345786,2026,1108,1,192625,2000-11
619,345787,2016,1042,1,192626,2000-11
620,345788,2016,1644,1,192626,2000-11
621,345789,2026,1419,1,192627,2000-11
622,345790,2023,1424,1,192628,2000-11
623,345791,2023,1858,1,192628,2000-11
624,345792,2016,1299,1,192629,2000-11
625,345793,2016,1406,1,192629,2000-11
626,345794,2026,2622,1,192630,2000-11
627,345795,2026,2389,1,192630,2000-11
628,345796,2020,487,1,192631,2000-11
629,345797,2020,658,1,192631,2000-11
630,345798,2020,308,1,192631,2000-11
631,345799,2020,1156,1,192631,2000-11
632,345800,2031,519,1,192632,2000-11
633,345801,2022,939,1,192633,2000-11
634,345802,2015,1074,1,192633,2000-11
635,345803,2046,603,1,192634,2000-11
636,345804,2023,2892,1,192635,2000-11
637,345805,2019,2987,1,192636,2000-11
638,345806,2046,678,1,192637,2000-11
639,345807,2028,1614,1,192638,2000-11
640,345808,2091,2347,1,192639,2000-11
641,345809,2021,2282,1,192640,2000-11
642,345810,2037,1066,1,192641,2000-11
643,345811,2037,1672,1,192641,2000-11
644,345812,2099,2932,1,192642,2000-11
645,345813,2022,38,1,192643,2000-11
646,345814,2015,105,1,192644,2000-11
647,345815,2026,1456,1,192645,2000-11
648,345816,2019,0,1,192646,2000-11
649,345817,2019,1121,1,192646,2000-11
650,345818,2023,2442,1,192647,2000-11
651,345819,2023,3135,1,192647,2000-11
652,345820,2022,1325,1,192648,2000-11
653,345821,2022,2891,1,192648,2000-11
654,345822,2025,3512,1,192649,2000-11
655,345823,2025,1059,1,192649,2000-11
656,345824,2025,3035,1,192649,2000-11
657,345825,2037,3329,1,192650,2000-11
658,345826,2037,49,1,192650,2000-11
659,345827,2020,382,1,192651,2000-11
660,345828,2020,2027,1,192651,2000-11
661,345829,2020,1520,1,192651,2000-11
662,345830,2020,185,1,192651,2000-11
663,345831,2020,166,1,192651,2000-11
664,345832,2020,1175,1,192651,2000-11
665,345833,2020,362,1,192651,2000-11
666,345834,2020,1472,1,192651,2000-11
667,345835,2031,1370,1,192652,2000-11
668,345836,2046,1482,1,192653,2000-11
669,345837,2046,1532,1,192653,2000-11
670,345838,2091,336,1,192654,2000-11
671,345839,2022,169,1,192655,2000-11
672,345840,2037,2583,1,192656,2000-11
673,345841,2023,360,1,192657,2000-11
